fill,h,t1,t2,mean_lumi,mean_sbil
9070,58,1689452100,1689452399,20240.33719835454,20240.33719835454
9070,59,1689452400,1689452699,21128.88256901925,21128.88256901925
9070,60,1689452700,1689452999,21098.955737520922,21098.955737520922
9070,61,1689453000,1689453299,21064.09459648454,21064.09459648454
9070,62,1689453300,1689453599,21032.93760568469,21032.93760568469
9070,63,1689453600,1689453899,20874.782229917004,20874.782229917004
9070,64,1689453900,1689454199,20746.21979027369,20746.21979027369
9070,65,1689454200,1689454499,20627.782689023843,20627.782689023843
9070,66,1689454500,1689454799,20443.69886258084,20443.69886258084
9070,67,1689454800,1689455099,20112.84063718192,20112.84063718192
9070,68,1689455100,1689455399,19880.830742381844,19880.830742381844
9070,69,1689455400,1689455699,19531.24889694031,19531.24889694031
9070,70,1689455700,1689455999,19570.69823218169,19570.69823218169
9070,71,1689456000,1689456299,19448.254236202232,19448.254236202232
9070,72,1689456300,1689456599,19332.191913837694,19332.191913837694
9070,73,1689456600,1689456899,19200.185398755464,19200.185398755464
9070,74,1689456900,1689457199,18993.853044802414,18993.853044802414
9070,75,1689457200,1689457499,18961.090268666077,18961.090268666077
9070,76,1689457500,1689457799,18801.963406103612,18801.963406103612
9070,77,1689457800,1689458099,18667.064065976465,18667.064065976465
9070,78,1689458100,1689458399,18559.543194936537,18559.543194936537
9070,79,1689458400,1689458699,18458.576629482923,18458.576629482923
9070,80,1689458700,1689458999,18287.79538103177,18287.79538103177
9070,81,1689459000,1689459299,18066.832317260465,18066.832317260465
9070,82,1689459300,1689459599,17826.926350276754,17826.926350276754
9070,83,1689459600,1689459899,17706.754928745384,17706.754928745384
9070,84,1689459900,1689460199,17602.59579866223,17602.59579866223
9070,85,1689460200,1689460499,17475.75487087954,17475.75487087954
9070,86,1689460500,1689460799,17389.747339017307,17389.747339017307
9070,87,1689460800,1689461099,17289.386412794767,17289.386412794767
9070,88,1689461100,1689461399,17181.856226539694,17181.856226539694
9070,89,1689461400,1689461699,17076.63696487246,17076.63696487246
9070,90,1689461700,1689461999,16968.226590947914,16968.226590947914
9070,91,1689462000,1689462299,16831.871422919692,16831.871422919692
9070,92,1689462300,1689462599,16792.451686023156,16792.451686023156
9070,93,1689462600,1689462899,16551.254171968998,16551.254171968998
9070,94,1689462900,1689463199,16415.680380214922,16415.680380214922
9070,95,1689463200,1689463499,16316.885311612383,16316.885311612383
9070,96,1689463500,1689463799,16219.227750977921,16219.227750977921
9070,97,1689463800,1689464099,16120.992139925083,16120.992139925083
9070,98,1689464100,1689464399,16050.414116362157,16050.414116362157
9070,99,1689464400,1689464699,15957.922143027383,15957.922143027383
9070,100,1689464700,1689464999,15850.768021023307,15850.768021023307
9070,101,1689465000,1689465299,15724.937117981615,15724.937117981615
9070,102,1689465300,1689465599,15633.595949333307,15633.595949333307
9070,103,1689465600,1689465899,15539.30591410377,15539.30591410377
9070,104,1689465900,1689466199,15431.577253667308,15431.577253667308
9070,105,1689466200,1689466499,15200.89034478875,15200.89034478875
9070,106,1689466500,1689466799,15083.673874777462,15083.673874777462
9070,107,1689466800,1689467099,14992.77089685546,14992.77089685546
9070,108,1689467100,1689467399,14895.772913552848,14895.772913552848
9070,109,1689467400,1689467699,14857.371464894844,14857.371464894844
9070,110,1689467700,1689467999,14777.519938047924,14777.519938047924
9070,111,1689468000,1689468299,14692.491405250463,14692.491405250463
9070,112,1689468300,1689468599,14626.984258039458,14626.984258039458
9070,113,1689468600,1689468899,14517.310695865002,14517.310695865002
9070,114,1689468900,1689469199,14396.980552582692,14396.980552582692
9070,115,1689469200,1689469499,14327.196594770643,14327.196594770643
9070,116,1689469500,1689469799,14210.025311065307,14210.025311065307
9070,117,1689469800,1689470099,14133.836316477615,14133.836316477615
9070,118,1689470100,1689470399,14050.157202061357,14050.157202061357
9070,119,1689470400,1689470699,13971.20407835077,13971.20407835077
9070,120,1689470700,1689470999,13891.291026010078,13891.291026010078
9070,121,1689471000,1689471299,13742.8405581685,13742.8405581685
9070,122,1689471300,1689471599,13666.31415622077,13666.31415622077
9070,123,1689471600,1689471899,13503.865142366385,13503.865142366385
9070,124,1689471900,1689472199,13390.534281481,13390.534281481
9070,125,1689472200,1689472499,13366.060732193768,13366.060732193768
9070,126,1689472500,1689472799,13306.53372775046,13306.53372775046
9070,127,1689472800,1689473099,13234.567831031385,13234.567831031385
9070,128,1689473100,1689473399,13140.050474502537,13140.050474502537
9070,129,1689473400,1689473699,13062.442737588084,13062.442737588084
9070,130,1689473700,1689473999,12993.849299331387,12993.849299331387
9070,131,1689474000,1689474299,12943.02210487046,12943.02210487046
9070,132,1689474300,1689474599,12874.082300871154,12874.082300871154
9070,133,1689474600,1689474899,12738.726665446306,12738.726665446306
9070,134,1689474900,1689475199,12683.206931346152,12683.206931346152
9070,135,1689475200,1689475499,12550.855678180078,12550.855678180078
9070,136,1689475500,1689475799,12494.076167652582,12494.076167652582
