fill,channel,h,t1,t2,ntracks_time,BSZ_x,BSZ_x_std,BSZ_y,BSZ_y_std
8741,5,3,1683740700,1683740999,19519,-0.053924210369586945,0.990946888923645,-0.010108527727425098,1.2753633260726929
8741,7,3,1683740700,1683740999,10080,0.230520561337471,1.6906925439834595,0.21040496230125427,1.1378777027130127
8741,8,3,1683740700,1683740999,28714,-0.07985144853591919,1.1787513494491577,-0.1713321954011917,0.8962858319282532
8741,9,3,1683740700,1683740999,19189,0.11607709527015686,0.8719988465309143,-0.03409980982542038,1.1480481624603271
8741,10,3,1683740700,1683740999,28797,0.11185145378112793,0.8908552527427673,0.10023992508649826,1.1635103225708008
8741,11,3,1683740700,1683740999,31122,-0.10611835867166519,1.148415207862854,0.12004857510328293,0.9001663327217102
8741,12,3,1683740700,1683740999,28929,0.09805738925933838,1.19205641746521,0.11025476455688477,0.8634070158004761
8741,13,3,1683740700,1683740999,,,,,
8741,14,3,1683740700,1683740999,26022,-0.14781352877616882,0.910611629486084,-0.10641738027334213,1.2425748109817505
8741,15,3,1683740700,1683740999,25874,0.05221737548708916,1.2387460470199585,-0.17145825922489166,0.8771218657493591
8741,0,4,1683741000,1683741299,29574,-0.08268102258443832,1.1417903900146484,0.010884582996368408,0.8863245844841003
8741,1,4,1683741000,1683741299,26116,-0.00769702298566699,0.8752186298370361,0.09849221259355545,1.1746466159820557
8741,2,4,1683741000,1683741299,27394,0.06626706570386887,0.8994705080986023,-0.01633552275598049,1.1828190088272095
8741,3,4,1683741000,1683741299,26370,-0.14625117182731628,1.1740328073501587,-0.10918104648590088,0.9219584465026855
8741,4,4,1683741000,1683741299,22713,-0.0046457829885184765,1.2715548276901245,0.025359205901622772,0.9682276248931885
8741,5,4,1683741000,1683741299,20313,-0.034333158284425735,1.0038011074066162,-0.0008302764035761356,1.284018635749817
8741,7,4,1683741000,1683741299,10759,0.23487113416194916,1.695020079612732,0.18091726303100586,1.179089069366455
8741,8,4,1683741000,1683741299,29940,-0.07414773851633072,1.179427146911621,-0.1727166622877121,0.907038152217865
8741,9,4,1683741000,1683741299,20145,0.12796926498413086,0.8996420502662659,-0.050018832087516785,1.182100534439087
8741,10,4,1683741000,1683741299,30009,0.11174222081899643,0.8955894708633423,0.11226754635572433,1.1638017892837524
8741,11,4,1683741000,1683741299,31745,-0.10372442752122879,1.1744775772094727,0.13264766335487366,0.9206576943397522
8741,12,4,1683741000,1683741299,29724,0.0898124948143959,1.180769920349121,0.10219299048185349,0.8884630799293518
8741,13,4,1683741000,1683741299,,,,,
8741,14,4,1683741000,1683741299,26870,-0.16092686355113983,0.9369064569473267,-0.09974903613328934,1.2328392267227173
8741,15,4,1683741000,1683741299,27009,0.0626443400979042,1.2236580848693848,-0.19605129957199097,0.8784011602401733
8741,0,5,1683741300,1683741599,29519,-0.07039818167686462,1.16262948513031,-0.004838994704186916,0.9192475080490112
8741,1,5,1683741300,1683741599,26297,-0.005206207279115915,0.897264301776886,0.11270295083522797,1.1396183967590332
8741,2,5,1683741300,1683741599,27620,0.07074843347072601,0.9027248620986938,-0.016799669712781906,1.1853300333023071
8741,3,5,1683741300,1683741599,26550,-0.13456469774246216,1.1953020095825195,-0.11460540443658829,0.9175112843513489
8741,4,5,1683741300,1683741599,23166,-0.006021082866936922,1.2461045980453491,0.030272452160716057,0.9489715099334717
8741,5,5,1683741300,1683741599,20518,-0.04661896824836731,0.9961254000663757,0.007573315408080816,1.298585295677185
8741,7,5,1683741300,1683741599,11122,0.20282860100269318,1.6391884088516235,0.16272149980068207,1.1496652364730835
8741,8,5,1683741300,1683741599,30398,-0.08735831081867218,1.1953160762786865,-0.1665290892124176,0.9376019835472107
8741,9,5,1683741300,1683741599,20338,0.12397170811891556,0.8762577176094055,-0.056606024503707886,1.1697746515274048
8741,10,5,1683741300,1683741599,30384,0.10440292954444885,0.9045639038085938,0.0997278243303299,1.1600490808486938
8741,11,5,1683741300,1683741599,32030,-0.0947212502360344,1.1554479598999023,0.13253746926784515,0.8934926986694336
8741,12,5,1683741300,1683741599,30222,0.10058926045894623,1.189614176750183,0.10442310571670532,0.8973705172538757
8741,13,5,1683741300,1683741599,,,,,
8741,14,5,1683741300,1683741599,27104,-0.15260882675647736,0.9207415580749512,-0.11256981641054153,1.2247415781021118
8741,15,5,1683741300,1683741599,27247,0.05752689018845558,1.2416589260101318,-0.176466166973114,0.8799992799758911
8741,0,6,1683741600,1683741899,30064,-0.09482378512620926,1.1380796432495117,-0.0034128171391785145,0.9273682236671448
8741,1,6,1683741600,1683741899,26563,-0.009671890176832676,0.9361751079559326,0.11644377559423447,1.1615406274795532
8741,2,6,1683741600,1683741899,28410,0.06593067944049835,0.9050126671791077,-0.0029977012891322374,1.1887590885162354
8741,3,6,1683741600,1683741899,26880,-0.14515124261379242,1.2141640186309814,-0.10617733001708984,0.94306880235672
8741,4,6,1683741600,1683741899,23380,0.008081616833806038,1.2904179096221924,0.027144715189933777,0.9839280247688293
8741,5,6,1683741600,1683741899,20395,-0.0403696708381176,0.9980460405349731,-0.00420108949765563,1.2909586429595947
8741,7,6,1683741600,1683741899,11428,0.2348688393831253,1.690760850906372,0.15217432379722595,1.1388684511184692
8741,8,6,1683741600,1683741899,31032,-0.061415351927280426,1.194113850593567,-0.18137133121490479,0.9078449010848999
8741,9,6,1683741600,1683741899,20552,0.12379273027181625,0.9149160981178284,-0.046391382813453674,1.200630784034729
8741,10,6,1683741600,1683741899,30770,0.1129874587059021,0.8947768211364746,0.10905289649963379,1.171553373336792
8741,11,6,1683741600,1683741899,32987,-0.07584699243307114,1.1707791090011597,0.1293996274471283,0.9013002514839172
8741,12,6,1683741600,1683741899,30746,0.09424682706594467,1.172629475593567,0.11831871420145035,0.90082848072052
8741,13,6,1683741600,1683741899,,,,,
8741,14,6,1683741600,1683741899,27771,-0.1660842001438141,0.9112296104431152,-0.11124755442142487,1.2250462770462036
8741,15,6,1683741600,1683741899,27916,0.04619070515036583,1.2481757402420044,-0.18590131402015686,0.9182863831520081
8741,0,7,1683741900,1683742199,30820,-0.08569657057523727,1.1526246070861816,-0.008397304452955723,0.9354425072669983
8741,1,7,1683741900,1683742199,27451,-0.035090696066617966,0.8855237364768982,0.11825121194124222,1.1544475555419922
8741,2,7,1683741900,1683742199,28876,0.05241186171770096,0.9056565165519714,-0.018581001088023186,1.2043105363845825
8741,3,7,1683741900,1683742199,27779,-0.14951185882091522,1.2074710130691528,-0.09673725068569183,0.9455211758613586
8741,4,7,1683741900,1683742199,23721,-0.005831919144839048,1.2856642007827759,0.060042884200811386,0.9729017615318298
8741,5,7,1683741900,1683742199,20978,-0.02882583811879158,1.05510675907135,-0.0025719478726387024,1.317897915840149
8741,7,7,1683741900,1683742199,11845,0.22170554101467133,1.6499965190887451,0.14855563640594482,1.1784318685531616
8741,8,7,1683741900,1683742199,31943,-0.06394064426422119,1.1801025867462158,-0.19217757880687714,0.9236970543861389
8741,9,7,1683741900,1683742199,21212,0.13336093723773956,0.9022785425186157,-0.06302797049283981,1.1941460371017456
8741,10,7,1683741900,1683742199,31388,0.11760678887367249,0.8889777064323425,0.10912027209997177,1.1869109869003296
8741,11,7,1683741900,1683742199,33739,-0.08897465467453003,1.1715304851531982,0.14571674168109894,0.9320445656776428
8741,12,7,1683741900,1683742199,32138,0.08631554245948792,1.1921701431274414,0.11792062222957611,0.8933236002922058
8741,13,7,1683741900,1683742199,,,,,
8741,14,7,1683741900,1683742199,28739,-0.1758430153131485,0.947939932346344,-0.09617739170789719,1.243328332901001
8741,15,7,1683741900,1683742199,28663,0.05098395422101021,1.2763478755950928,-0.19370099902153015,0.9121130108833313
8741,0,8,1683742200,1683742499,31210,-0.08929664641618729,1.1662126779556274,-0.01619659550487995,0.9135923385620117
8741,1,8,1683742200,1683742499,28141,-0.027628114446997643,0.9052714109420776,0.11316148936748505,1.1770926713943481
8741,2,8,1683742200,1683742499,29616,0.05276743322610855,0.8936855792999268,-0.004703449085354805,1.1944605112075806
8741,3,8,1683742200,1683742499,28202,-0.13786426186561584,1.1924033164978027,-0.0990075170993805,0.9187156558036804
8741,4,8,1683742200,1683742499,24418,-0.009094465523958206,1.314960241317749,0.05190347507596016,0.9785383343696594
8741,5,8,1683742200,1683742499,21462,-0.032964132726192474,1.0095025300979614,0.0016063899965956807,1.301404356956482
8741,7,8,1683742200,1683742499,11998,0.26651498675346375,1.6974493265151978,0.17636142671108246,1.1344696283340454
8741,8,8,1683742200,1683742499,32903,-0.06394152343273163,1.1936131715774536,-0.18451419472694397,0.9496231079101562
8741,9,8,1683742200,1683742499,21708,0.12867814302444458,0.8981499075889587,-0.05863503739237785,1.1971803903579712
8741,10,8,1683742200,1683742499,32148,0.12557226419448853,0.9352521896362305,0.11145804077386856,1.1928775310516357
8741,11,8,1683742200,1683742499,34341,-0.08550982922315598,1.1867769956588745,0.14348043501377106,0.9610733985900879
8741,12,8,1683742200,1683742499,32081,0.09567953646183014,1.2185580730438232,0.11655742675065994,0.9290863871574402
8741,13,8,1683742200,1683742499,,,,,
8741,14,8,1683742200,1683742499,29648,-0.17204052209854126,0.9274367094039917,-0.12712982296943665,1.2511188983917236
8741,15,8,1683742200,1683742499,29365,0.04720471426844597,1.2618886232376099,-0.20296484231948853,0.9341691732406616
8741,0,9,1683742500,1683742799,32001,-0.09903925657272339,1.1695671081542969,-0.006248797755688429,0.9339592456817627
8741,1,9,1683742500,1683742799,28421,-0.026808051392436028,0.9175880551338196,0.11364760249853134,1.1811738014221191
8741,2,9,1683742500,1683742799,29779,0.058774471282958984,0.9202359914779663,-0.005742952227592468,1.198185920715332
8741,3,9,1683742500,1683742799,29068,-0.14024072885513306,1.2017678022384644,-0.08480360358953476,0.9342460632324219
8741,4,9,1683742500,1683742799,25074,-0.013099048286676407,1.3215974569320679,0.04964302107691765,1.0154317617416382
8741,5,9,1683742500,1683742799,21921,-0.031222401186823845,1.0451816320419312,0.0005411223392002285,1.3249192237854004
8741,7,9,1683742500,1683742799,12178,0.24967385828495026,1.6797970533370972,0.1685318499803543,1.1452960968017578
8741,8,9,1683742500,1683742799,33348,-0.06575608253479004,1.198752999305725,-0.1920919269323349,0.9448310732841492
8741,9,9,1683742500,1683742799,22177,0.1462840437889099,0.8936473727226257,-0.05691278725862503,1.1942346096038818
8741,10,9,1683742500,1683742799,32541,0.12423637509346008,0.9202974438667297,0.11740918457508087,1.1759774684906006
8741,11,9,1683742500,1683742799,35312,-0.08733230829238892,1.1710257530212402,0.1539609730243683,0.9286876320838928
8741,12,9,1683742500,1683742799,32910,0.09281103312969208,1.2115906476974487,0.11685992777347565,0.933808445930481
8741,13,9,1683742500,1683742799,,,,,
8741,14,9,1683742500,1683742799,30027,-0.17612047493457794,0.9500623941421509,-0.11481081694364548,1.2612581253051758
8741,15,9,1683742500,1683742799,29914,0.06582249701023102,1.2615506649017334,-0.20478522777557373,0.9371171593666077
8741,0,10,1683742800,1683743099,32334,-0.09314272552728653,1.175965666770935,-0.011095375753939152,0.9382925033569336
8741,1,10,1683742800,1683743099,28618,-0.034467365592718124,0.9148091077804565,0.10287672281265259,1.1819452047348022
8741,2,10,1683742800,1683743099,30345,0.05596421658992767,0.9095470905303955,-0.0006600290071219206,1.1970022916793823
8741,3,10,1683742800,1683743099,29470,-0.1348983347415924,1.2470018863677979,-0.09337791800498962,0.9748402833938599
8741,4,10,1683742800,1683743099,25669,-0.01724081113934517,1.284381628036499,0.05917218327522278,0.977813184261322
8741,5,10,1683742800,1683743099,22578,-0.032714102417230606,1.0418612957000732,0.0020237120334059,1.3327624797821045
8741,7,10,1683742800,1683743099,12611,0.2580932378768921,1.720557451248169,0.14965300261974335,1.191419005393982
8741,8,10,1683742800,1683743099,34024,-0.07594816386699677,1.2127000093460083,-0.19673171639442444,0.9459831714630127
8741,9,10,1683742800,1683743099,22529,0.13647323846817017,0.9174582958221436,-0.05373211205005646,1.1948955059051514
8741,10,10,1683742800,1683743099,33053,0.12529273331165314,0.9329520463943481,0.11098053306341171,1.1809231042861938
8741,11,10,1683742800,1683743099,35356,-0.07891502231359482,1.1711652278900146,0.14338944852352142,0.9411603808403015
8741,12,10,1683742800,1683743099,33834,0.09209079295396805,1.193559169769287,0.11876353621482849,0.9127579927444458
8741,13,10,1683742800,1683743099,,,,,
8741,14,10,1683742800,1683743099,30509,-0.166782945394516,0.9343417882919312,-0.12462902069091797,1.253543734550476
8741,15,10,1683742800,1683743099,30895,0.04614240303635597,1.2860324382781982,-0.19023266434669495,0.9282171726226807
8741,0,11,1683743100,1683743399,32321,-0.08882424235343933,1.1909544467926025,-0.0031644103582948446,0.9411574006080627
8741,1,11,1683743100,1683743399,28428,-0.028922826051712036,0.9149861931800842,0.11169252544641495,1.1738669872283936
8741,2,11,1683743100,1683743399,30492,0.056661687791347504,0.9375560879707336,-0.002749573439359665,1.2276159524917603
8741,3,11,1683743100,1683743399,29716,-0.14406396448612213,1.2350971698760986,-0.09254847466945648,0.9602397680282593
8741,4,11,1683743100,1683743399,25835,-0.008258271962404251,1.332100749015808,0.06868220865726471,1.0096951723098755
8741,5,11,1683743100,1683743399,22427,-0.02077234722673893,1.0301518440246582,0.005115164909511805,1.3457049131393433
8741,7,11,1683743100,1683743399,12887,0.2294439971446991,1.700706958770752,0.16814546287059784,1.197068214416504
8741,8,11,1683743100,1683743399,34630,-0.06128266826272011,1.1918398141860962,-0.18295042216777802,0.9416190385818481
8741,9,11,1683743100,1683743399,22847,0.14228972792625427,0.9208089709281921,-0.06569314002990723,1.1921252012252808
8741,10,11,1683743100,1683743399,33880,0.12409047037363052,0.9275549054145813,0.12259959429502487,1.1993244886398315
8741,11,11,1683743100,1683743399,36191,-0.08256562799215317,1.181776762008667,0.14421579241752625,0.9542009830474854
8741,12,11,1683743100,1683743399,33786,0.10258329659700394,1.231313705444336,0.12531062960624695,0.9582335352897644
8741,13,11,1683743100,1683743399,,,,,
8741,14,11,1683743100,1683743399,30957,-0.17271704971790314,0.957362174987793,-0.11664646118879318,1.2713109254837036
8741,15,11,1683743100,1683743399,31301,0.04074420779943466,1.2861974239349365,-0.19211725890636444,0.9532721638679504
8741,0,12,1683743400,1683743699,32719,-0.09197837114334106,1.1798211336135864,-0.010440997779369354,0.9616153836250305
8741,1,12,1683743400,1683743699,29047,-0.03231167048215866,0.9393205046653748,0.10291700065135956,1.1818116903305054
8741,2,12,1683743400,1683743699,30980,0.05851064249873161,0.9342115521430969,-0.006950980983674526,1.2032283544540405
8741,3,12,1683743400,1683743699,30630,-0.14730042219161987,1.2306941747665405,-0.09092798829078674,0.9661698341369629
8741,4,12,1683743400,1683743699,26057,0.004435672424733639,1.315924048423767,0.048372071236371994,1.0142122507095337
8741,5,12,1683743400,1683743699,23050,-0.031103748828172684,1.1131365299224854,0.0071483454667031765,1.353792667388916
8741,7,12,1683743400,1683743699,12939,0.24213387072086334,1.7110300064086914,0.15613044798374176,1.1767749786376953
8741,8,12,1683743400,1683743699,35257,-0.05515741929411888,1.231868863105774,-0.19484670460224152,0.9650157690048218
8741,9,12,1683743400,1683743699,23043,0.13973772525787354,0.9339884519577026,-0.0499655157327652,1.2082046270370483
8741,10,12,1683743400,1683743699,33716,0.12818443775177002,0.94966059923172,0.10856699198484421,1.2080669403076172
8741,11,12,1683743400,1683743699,36498,-0.08530983328819275,1.1949018239974976,0.15511131286621094,0.9733359217643738
8741,12,12,1683743400,1683743699,34302,0.09748775511980057,1.2265151739120483,0.12371579557657242,0.9519500732421875
8741,13,12,1683743400,1683743699,,,,,
8741,14,12,1683743400,1683743699,31736,-0.1735221892595291,0.9762606620788574,-0.10827412456274033,1.2556180953979492
8741,15,12,1683743400,1683743699,31789,0.04936862736940384,1.2788265943527222,-0.2060340791940689,0.9539327025413513
8741,0,13,1683743700,1683743999,33022,-0.09647759050130844,1.1897225379943848,-0.00993635505437851,0.9779701232910156
8741,1,13,1683743700,1683743999,29443,-0.033628709614276886,0.958940863609314,0.10662617534399033,1.183346152305603
8741,2,13,1683743700,1683743999,31492,0.05347379297018051,0.9279094934463501,-0.017185907810926437,1.2323496341705322
8741,3,13,1683743700,1683743999,30637,-0.15522898733615875,1.2337539196014404,-0.08946327120065689,0.9946351051330566
8741,4,13,1683743700,1683743999,26318,-0.01204131543636322,1.3271901607513428,0.051344189792871475,1.0285508632659912
8741,5,13,1683743700,1683743999,23109,-0.03506409749388695,1.097652554512024,0.018061652779579163,1.379866123199463
8741,7,13,1683743700,1683743999,13271,0.24840550124645233,1.7379595041275024,0.16120795905590057,1.1959611177444458
8741,8,13,1683743700,1683743999,35345,-0.06955782324075699,1.217630386352539,-0.19907119870185852,0.9720324277877808
8741,9,13,1683743700,1683743999,23187,0.14948029816150665,0.9423814415931702,-0.04976850748062134,1.2384707927703857
8741,10,13,1683743700,1683743999,34248,0.14211222529411316,0.9586003422737122,0.12069638818502426,1.2371156215667725
8741,11,13,1683743700,1683743999,36736,-0.07882294803857803,1.1981792449951172,0.15543390810489655,0.9631968140602112
8741,12,13,1683743700,1683743999,34922,0.09117097407579422,1.244429588317871,0.12491146475076675,0.9484664797782898
8741,13,13,1683743700,1683743999,,,,,
8741,14,13,1683743700,1683743999,31934,-0.18693621456623077,0.961433470249176,-0.11155442893505096,1.2594857215881348
8741,15,13,1683743700,1683743999,32384,0.0463620200753212,1.2915135622024536,-0.19670145213603973,0.9560173153877258
8741,0,14,1683744000,1683744299,33190,-0.09294164925813675,1.211843490600586,-0.01298668421804905,0.9988738894462585
8741,1,14,1683744000,1683744299,29541,-0.032092347741127014,0.9762881398200989,0.10944931209087372,1.1900182962417603
8741,2,14,1683744000,1683744299,31811,0.05674217641353607,0.9669007658958435,-0.01391493622213602,1.2252225875854492
8741,3,14,1683744000,1683744299,30936,-0.1472315639257431,1.2280076742172241,-0.09736467152833939,0.9804447293281555
8741,4,14,1683744000,1683744299,26788,0.0027209597174078226,1.3409370183944702,0.04467614367604256,1.0461723804473877
8741,5,14,1683744000,1683744299,23419,-0.04304558038711548,1.1003209352493286,0.009610346518456936,1.361283779144287
8741,7,14,1683744000,1683744299,13659,0.203746035695076,1.7403488159179688,0.15783223509788513,1.198972463607788
8741,8,14,1683744000,1683744299,36356,-0.05949567258358002,1.2321211099624634,-0.1899597942829132,0.975559651851654
8741,9,14,1683744000,1683744299,23460,0.15141499042510986,0.9374063014984131,-0.05809002369642258,1.2442307472229004
8741,10,14,1683744000,1683744299,34469,0.12706175446510315,0.9481289982795715,0.1138484925031662,1.2208621501922607
8741,11,14,1683744000,1683744299,36995,-0.07665573060512543,1.2020573616027832,0.15047305822372437,0.9677086472511292
8741,12,14,1683744000,1683744299,35259,0.108731210231781,1.248914361000061,0.12996041774749756,0.982306718826294
8741,13,14,1683744000,1683744299,,,,,
8741,14,14,1683744000,1683744299,32574,-0.167117178440094,0.9902875423431396,-0.11922013759613037,1.2992256879806519
8741,15,14,1683744000,1683744299,32927,0.03767639771103859,1.2883654832839966,-0.1864548772573471,0.9509397745132446
8741,0,15,1683744300,1683744599,33342,-0.07869694381952286,1.2254829406738281,-0.00841351319104433,0.9951586127281189
8741,1,15,1683744300,1683744599,29380,-0.023763099685311317,0.975655734539032,0.11146629601716995,1.215103268623352
8741,2,15,1683744300,1683744599,31938,0.06019167602062225,0.976243793964386,-0.006765341851860285,1.2557352781295776
8741,3,15,1683744300,1683744599,31273,-0.14055943489074707,1.250373125076294,-0.11129239946603775,0.9927988052368164
8741,4,15,1683744300,1683744599,27035,-0.002761398907750845,1.3518389463424683,0.055055610835552216,1.0310148000717163
8741,5,15,1683744300,1683744599,23629,-0.038654640316963196,1.1168838739395142,0.016308186575770378,1.3979872465133667
8741,7,15,1683744300,1683744599,13689,0.25246602296829224,1.8060879707336426,0.17153367400169373,1.2430901527404785
8741,8,15,1683744300,1683744599,36862,-0.05306157097220421,1.2196581363677979,-0.1854558140039444,0.9627220034599304
8741,9,15,1683744300,1683744599,23502,0.14036525785923004,0.9554882645606995,-0.05419154092669487,1.2184497117996216
8741,10,15,1683744300,1683744599,34494,0.12030770629644394,0.9897899031639099,0.10448673367500305,1.2201471328735352
8741,11,15,1683744300,1683744599,37308,-0.08194869756698608,1.2288453578948975,0.13501833379268646,0.991754412651062
8741,12,15,1683744300,1683744599,35425,0.08548897504806519,1.2499730587005615,0.10811318457126617,0.9748659729957581
8741,13,15,1683744300,1683744599,,,,,
8741,14,15,1683744300,1683744599,33061,-0.16948552429676056,1.0105245113372803,-0.10092434287071228,1.2954617738723755
8741,15,15,1683744300,1683744599,33304,0.05817031487822533,1.3028331995010376,-0.1954861432313919,0.9848525524139404
8741,0,16,1683744600,1683744899,33387,-0.08405814319849014,1.2056392431259155,-0.007072586566209793,0.9954725503921509
8741,1,16,1683744600,1683744899,29468,-0.01777779683470726,0.9839482307434082,0.10317355394363403,1.1956290006637573
8741,2,16,1683744600,1683744899,31868,0.06601537019014359,0.9825243949890137,-0.0055215852335095406,1.2428697347640991
8741,3,16,1683744600,1683744899,30918,-0.15422411262989044,1.2642645835876465,-0.09671930968761444,0.9951175451278687
8741,4,16,1683744600,1683744899,27252,0.007056601345539093,1.3294459581375122,0.055349964648485184,1.0430254936218262
8741,5,16,1683744600,1683744899,23523,-0.0473666787147522,1.1121480464935303,0.02667921781539917,1.3787782192230225
8741,7,16,1683744600,1683744899,13760,0.20666325092315674,1.7039679288864136,0.15093249082565308,1.2291991710662842
8741,8,16,1683744600,1683744899,36078,-0.05625372752547264,1.2365413904190063,-0.18107467889785767,0.9844917058944702
8741,9,16,1683744600,1683744899,23934,0.13081946969032288,0.956744372844696,-0.053113438189029694,1.2452195882797241
8741,10,16,1683744600,1683744899,34821,0.12742145359516144,0.9961352944374084,0.11784709244966507,1.2536041736602783
8741,11,16,1683744600,1683744899,37162,-0.0783429816365242,1.2249680757522583,0.138530433177948,0.975264310836792
8741,12,16,1683744600,1683744899,35558,0.10170762240886688,1.2600938081741333,0.11090762168169022,0.9880202412605286
8741,13,16,1683744600,1683744899,,,,,
8741,14,16,1683744600,1683744899,33174,-0.1680755615234375,1.006651759147644,-0.10031157732009888,1.2763762474060059
8741,15,16,1683744600,1683744899,33368,0.05560114607214928,1.2995561361312866,-0.19169451296329498,0.9793061017990112
