fill,channel,h,t1,t2,ntracks_time,BSZ_x,BSZ_x_std,BSZ_y,BSZ_y_std
9063,0,0,1689176700,1689176999,40473,-0.05908813700079918,1.1806890964508057,-0.0036513125523924828,0.9366396069526672
9063,1,0,1689176700,1689176999,38687,-0.02340666577219963,0.9309684038162231,0.10155284404754639,1.1902188062667847
9063,2,0,1689176700,1689176999,38002,0.04171138256788254,0.9115352630615234,-0.00419554952532053,1.2103878259658813
9063,3,0,1689176700,1689176999,36646,-0.1328098028898239,1.2097200155258179,-0.08952788263559341,0.9642041921615601
9063,4,0,1689176700,1689176999,30460,-0.029573561623692513,1.295230507850647,0.06709440797567368,1.0018272399902344
9063,5,0,1689176700,1689176999,22854,-0.007285294122993946,1.034862756729126,0.016856666654348373,1.3453305959701538
9063,7,0,1689176700,1689176999,19721,-0.006790321320295334,1.489118218421936,-0.00043674607877619565,1.060499668121338
9063,8,0,1689176700,1689176999,41258,-0.08418412506580353,1.2124849557876587,-0.16028881072998047,0.9468215107917786
9063,9,0,1689176700,1689176999,29215,0.11735694855451584,0.9349484443664551,-0.041947249323129654,1.227634072303772
9063,10,0,1689176700,1689176999,40466,0.1036040261387825,0.9491685628890991,-0.037718042731285095,1.204054832458496
9063,11,0,1689176700,1689176999,43075,-0.06297355145215988,1.2133822441101074,0.12108998745679855,0.952394962310791
9063,12,0,1689176700,1689176999,40121,0.19494272768497467,1.23521089553833,0.06490763276815414,0.9659219980239868
9063,13,0,1689176700,1689176999,40352,-0.10619421303272247,0.980126142501831,0.09113797545433044,1.2190929651260376
9063,14,0,1689176700,1689176999,38046,-0.13504309952259064,0.9500253200531006,-0.1105552539229393,1.2632659673690796
9063,15,0,1689176700,1689176999,38254,0.04622436687350273,1.2623090744018555,-0.17222906649112701,0.9268275499343872
9063,0,1,1689177000,1689177299,40883,-0.06710008531808853,1.1804686784744263,-0.0056211082264781,0.9312158823013306
9063,1,1,1689177000,1689177299,39201,-0.021900396794080734,0.9311501383781433,0.10735349357128143,1.2010700702667236
9063,2,1,1689177000,1689177299,38386,0.044911254197359085,0.9343344569206238,-0.002280689775943756,1.202709674835205
9063,3,1,1689177000,1689177299,36416,-0.12446761876344681,1.2333714962005615,-0.09145550429821014,0.9619771242141724
9063,4,1,1689177000,1689177299,30243,-0.011067776940762997,1.3035038709640503,0.05515856668353081,0.9976089000701904
9063,5,1,1689177000,1689177299,23080,-0.0223828237503767,1.0516350269317627,0.0053705452010035515,1.348848581314087
9063,7,1,1689177000,1689177299,19894,-0.0054129562340676785,1.5042164325714111,-0.011126797646284103,1.0832222700119019
9063,8,1,1689177000,1689177299,41307,-0.08164475113153458,1.2014222145080566,-0.16563059389591217,0.957318902015686
9063,9,1,1689177000,1689177299,29295,0.11506256461143494,0.9148962497711182,-0.0447019599378109,1.2141022682189941
9063,10,1,1689177000,1689177299,40467,0.10124385356903076,0.9489173293113708,-0.05345703661441803,1.211197018623352
