fill,t1,t2,mean_lumi,mean_sbil,channel,BSZ_x,BSZ_x_std,BSZ_y,BSZ_y_std
9057,1689062100,1689062399,13765.057840894306,5.613808254850858,11,-0.0766184255480766,1.1989691257476809,0.1227995529770851,0.955172836780548
9057,1689062100,1689062399,13765.057840894306,5.613808254850858,12,0.1171806678175926,1.2364542484283447,0.0920524820685386,0.964040756225586
9057,1689062100,1689062399,13765.057840894306,5.613808254850858,13,-0.0887068584561348,0.953271210193634,0.0970067754387855,1.2233668565750122
9057,1689062100,1689062399,13765.057840894306,5.613808254850858,14,-0.135665163397789,0.9679811596870422,-0.0978852361440658,1.2540240287780762
9057,1689062100,1689062399,13765.057840894306,5.613808254850858,15,0.0539747960865497,1.2880750894546509,-0.1614214926958084,0.9235966801643372
9057,1689062400,1689062699,15197.50760703654,6.198004733701688,0,-0.0716679617762565,1.202481746673584,-0.0076349722221493,0.9840528964996338
9057,1689062400,1689062699,15197.50760703654,6.198004733701688,1,-0.0242684669792652,0.947900116443634,0.102258414030075,1.1960004568099976
9057,1689062400,1689062699,15197.50760703654,6.198004733701688,2,0.0502538233995437,0.92657470703125,-0.0074023776687681,1.2175335884094238
9057,1689062400,1689062699,15197.50760703654,6.198004733701688,3,-0.1086342185735702,1.2238868474960327,-0.0873588994145393,0.9536683559417723
9057,1689062400,1689062699,15197.50760703654,6.198004733701688,4,-0.009052432142198,1.3407262563705444,0.0612572655081748,1.0497634410858154
9057,1689062400,1689062699,15197.50760703654,6.198004733701688,5,-0.0212997235357761,1.0776877403259275,0.0028875458519905,1.364830732345581
9057,1689062400,1689062699,15197.50760703654,6.198004733701688,7,-0.011745679192245,1.5375823974609375,-0.0074429153464734,1.1117432117462158
9057,1689062400,1689062699,15197.50760703654,6.198004733701688,8,-0.0619640983641147,1.234097242355347,-0.1639577001333236,0.97389954328537
9057,1689062400,1689062699,15197.50760703654,6.198004733701688,9,0.1212909668684005,0.9923152327537536,-0.0345952622592449,1.277158260345459
9057,1689062400,1689062699,15197.50760703654,6.198004733701688,10,0.1051819398999214,0.9688746333122252,0.0127469422295689,1.234338402748108
9057,1689062400,1689062699,15197.50760703654,6.198004733701688,11,-0.0762741118669509,1.2091894149780271,0.1274684965610504,0.959641456604004
9057,1689062400,1689062699,15197.50760703654,6.198004733701688,12,0.1072268187999725,1.2188568115234375,0.0910327732563018,0.976761281490326
9057,1689062400,1689062699,15197.50760703654,6.198004733701688,13,-0.0946069657802581,0.985349714756012,0.085633598268032,1.2397971153259275
9057,1689062400,1689062699,15197.50760703654,6.198004733701688,14,-0.1410024315118789,0.9647839069366456,-0.1060932427644729,1.2998205423355105
9057,1689062400,1689062699,15197.50760703654,6.198004733701688,15,0.0444301590323448,1.2795062065124512,-0.1648350656032562,0.9444890022277832
9057,1689062700,1689062999,16263.80184433,6.632871877785481,0,-0.0633368864655494,1.1889796257019043,0.0029296143911778,0.9730396270751952
9057,1689062700,1689062999,16263.80184433,6.632871877785481,1,-0.0338449403643608,0.9756546020507812,0.1068993732333183,1.2106282711029053
9057,1689062700,1689062999,16263.80184433,6.632871877785481,2,0.0507473684847354,0.9599334001541138,-0.0006320247193798,1.2298423051834106
9057,1689062700,1689062999,16263.80184433,6.632871877785481,3,-0.1275937259197235,1.2313343286514282,-0.0941784754395484,0.9856762886047364
9057,1689062700,1689062999,16263.80184433,6.632871877785481,4,-0.0146068055182695,1.386612057685852,0.0597479827702045,1.0872406959533691
9057,1689062700,1689062999,16263.80184433,6.632871877785481,5,-0.0220344439148902,1.1107759475708008,0.0264870021492242,1.3961619138717651
9057,1689062700,1689062999,16263.80184433,6.632871877785481,7,-0.0235560704022645,1.50729501247406,-0.0084783034399151,1.1130356788635254
9057,1689062700,1689062999,16263.80184433,6.632871877785481,8,-0.0640333667397499,1.2153964042663574,-0.1585312932729721,0.9759185910224916
