fill,t1,t2,mean_lumi,mean_sbil,channel,ntracks_time,BSZ_x,BSZ_x_std,BSZ_y,BSZ_y_std
9072,1689487500,1689487799,11365.86136322477,4.63534313345219,0,36230,-0.0511067397892475,1.1784816980361938,0.0074150175787508,0.9266314506530762
9072,1689487500,1689487799,11365.86136322477,4.63534313345219,1,35533,-0.01991443708539,0.9195740818977356,0.1073105484247207,1.1835966110229492
9072,1689487500,1689487799,11365.86136322477,4.63534313345219,2,33455,0.0616916827857494,0.9297557473182678,-0.0003351407067384,1.2074644565582275
9072,1689487500,1689487799,11365.86136322477,4.63534313345219,3,32975,-0.1272138804197311,1.2345646619796753,-0.1022985205054283,0.9697367548942566
9072,1689487500,1689487799,11365.86136322477,4.63534313345219,4,26297,-0.0271989069879055,1.3230899572372437,0.0540477074682712,1.0296595096588137
9072,1689487500,1689487799,11365.86136322477,4.63534313345219,5,18023,-0.0219039674848318,1.068062663078308,-0.0007954182219691,1.3656560182571411
9072,1689487500,1689487799,11365.86136322477,4.63534313345219,7,18501,-0.0971185863018035,1.3749051094055176,-0.0206958428025245,1.065068602561951
9072,1689487500,1689487799,11365.86136322477,4.63534313345219,8,37119,-0.0754209458827972,1.1984570026397705,-0.1613509207963943,0.9385645985603333
9072,1689487500,1689487799,11365.86136322477,4.63534313345219,9,27953,0.1127910241484642,0.9137330651283264,-0.0466906987130641,1.2097591161727903
9072,1689487500,1689487799,11365.86136322477,4.63534313345219,10,36567,0.1128806844353675,0.9675360918045044,0.0012615812011063,1.2306373119354248
9072,1689487500,1689487799,11365.86136322477,4.63534313345219,11,38829,-0.0603844858705997,1.1854716539382937,0.1104572042822837,0.9396076798439026
9072,1689487500,1689487799,11365.86136322477,4.63534313345219,12,36049,0.1887909024953842,1.240968108177185,0.0536181554198265,0.9758334755897522
9072,1689487500,1689487799,11365.86136322477,4.63534313345219,13,37009,-0.0998674035072326,0.9471161365509032,0.085710622370243,1.2009382247924805
9072,1689487500,1689487799,11365.86136322477,4.63534313345219,14,34200,-0.1369991153478622,0.9794129729270936,-0.0861469581723213,1.267160415649414
9072,1689487500,1689487799,11365.86136322477,4.63534313345219,15,34055,0.0570951104164123,1.2632193565368652,-0.1707154065370559,0.9226799607276917
9072,1689487800,1689488099,13252.544318231843,5.404789689327831,0,41288,-0.0560952425003051,1.1876990795135498,0.0083526410162448,0.9395105242729188
9072,1689487800,1689488099,13252.544318231843,5.404789689327831,1,39925,-0.0101356226950883,0.937754452228546,0.1072993278503418,1.1990412473678589
9072,1689487800,1689488099,13252.544318231843,5.404789689327831,2,37934,0.0598168410360813,0.9304196834564208,-0.0023635667748749,1.1965266466140747
9072,1689487800,1689488099,13252.544318231843,5.404789689327831,3,37323,-0.1146850511431694,1.2192590236663818,-0.0956889167428016,0.959982931613922
9072,1689487800,1689488099,13252.544318231843,5.404789689327831,4,29570,0.0051718703471124,1.3160585165023804,0.0492167174816131,1.0214941501617432
9072,1689487800,1689488099,13252.544318231843,5.404789689327831,5,20777,-0.0356121510267257,1.10857093334198,0.0029965280555188,1.377936601638794
9072,1689487800,1689488099,13252.544318231843,5.404789689327831,7,20958,-0.086110733449459,1.4065946340560913,-0.027253458276391,1.081496000289917
9072,1689487800,1689488099,13252.544318231843,5.404789689327831,8,42330,-0.0779290124773979,1.2101061344146729,-0.1540630906820297,0.9515910148620604
9072,1689487800,1689488099,13252.544318231843,5.404789689327831,9,31577,0.1061634495854377,0.940833330154419,-0.0427312292158603,1.2103867530822754
9072,1689487800,1689488099,13252.544318231843,5.404789689327831,10,41504,0.0955848023295402,0.9288498759269714,0.0003041873278561,1.208333134651184
9072,1689487800,1689488099,13252.544318231843,5.404789689327831,11,44249,-0.0763121023774147,1.1754541397094729,0.1151888966560363,0.9540517926216124
9072,1689487800,1689488099,13252.544318231843,5.404789689327831,12,41406,0.163093015551567,1.219815969467163,0.0659544989466667,0.9521481990814208
9072,1689487800,1689488099,13252.544318231843,5.404789689327831,13,41918,-0.0968406721949577,0.9730692505836488,0.0749402269721031,1.2224520444869995
9072,1689487800,1689488099,13252.544318231843,5.404789689327831,14,38987,-0.1327078640460968,0.941070795059204,-0.085666224360466,1.251869559288025
