fill,t1,t2,mean_lumi,mean_sbil,channel,ntracks_time,BSZ_x,BSZ_x_std,BSZ_y,BSZ_y_std
9059,1689112800,1689113099,10330.478681470384,4.213082659653501,0,35791,-0.0634540542960167,1.1510664224624634,-0.0080929426476359,0.9298470616340636
9059,1689112800,1689113099,10330.478681470384,4.213082659653501,1,34101,-0.0338603369891643,0.9254193902015686,0.08824373036623,1.1590347290039062
9059,1689112800,1689113099,10330.478681470384,4.213082659653501,2,33106,0.0436762459576129,0.9034243226051332,-0.0019610209856182,1.1986390352249146
9059,1689112800,1689113099,10330.478681470384,4.213082659653501,3,31387,-0.120694912970066,1.223587989807129,-0.0822815150022506,0.9623236060142516
9059,1689112800,1689113099,10330.478681470384,4.213082659653501,4,26529,-0.0028791171498596,1.2739858627319336,0.0691739171743393,0.9816417098045348
9059,1689112800,1689113099,10330.478681470384,4.213082659653501,5,19722,-0.0196384508162736,1.039354920387268,0.0075076706707477,1.3432804346084597
9059,1689112800,1689113099,10330.478681470384,4.213082659653501,7,17201,-0.0063953949138522,1.465157389640808,-0.0034331106580793,1.0759798288345337
9059,1689112800,1689113099,10330.478681470384,4.213082659653501,8,35711,-0.0651325136423111,1.2168338298797607,-0.1656684875488281,0.923068344593048
9059,1689112800,1689113099,10330.478681470384,4.213082659653501,9,24809,0.1168216466903686,0.9201632738113404,-0.0402508303523063,1.2068133354187012
9059,1689112800,1689113099,10330.478681470384,4.213082659653501,10,35100,0.1095257103443145,0.9314031600952148,-0.057510569691658,1.1918940544128418
9059,1689112800,1689113099,10330.478681470384,4.213082659653501,11,37848,-0.0662975683808326,1.184505820274353,0.1295226663351059,0.9330928325653076
9059,1689112800,1689113099,10330.478681470384,4.213082659653501,12,36102,0.1121296137571334,1.2174866199493408,0.088245153427124,0.9219253063201904
9059,1689112800,1689113099,10330.478681470384,4.213082659653501,13,34838,-0.1081138923764228,0.9470282196998596,0.0981278643012046,1.21784508228302
9059,1689112800,1689113099,10330.478681470384,4.213082659653501,14,32528,-0.1370920985937118,0.937809944152832,-0.1054612100124359,1.2584601640701294
9059,1689112800,1689113099,10330.478681470384,4.213082659653501,15,32795,0.0522622019052505,1.2431650161743164,-0.1717257648706436,0.8963481783866882
9059,1689113100,1689113399,12076.81369365746,4.925291065928817,0,40469,-0.0667182207107544,1.1677502393722534,-0.0045517762191593,0.938517689704895
9059,1689113100,1689113399,12076.81369365746,4.925291065928817,1,39104,-0.0355451069772243,0.9128980040550232,0.0874600037932396,1.1699877977371216
9059,1689113100,1689113399,12076.81369365746,4.925291065928817,2,37759,0.042242906987667,0.9211152791976928,0.0003251390298828,1.214969515800476
9059,1689113100,1689113399,12076.81369365746,4.925291065928817,3,35789,-0.1272654682397842,1.220299482345581,-0.08698221296072,0.9484519362449646
9059,1689113100,1689113399,12076.81369365746,4.925291065928817,4,30054,-0.0024484761524945,1.2925270795822144,0.0636146515607833,0.984771728515625
9059,1689113100,1689113399,12076.81369365746,4.925291065928817,5,22551,-0.0160433463752269,1.0459375381469729,0.0113875661045312,1.3401978015899658
9059,1689113100,1689113399,12076.81369365746,4.925291065928817,7,19966,-0.0094359470531344,1.457199215888977,-0.0045267785899341,1.0721417665481567
9059,1689113100,1689113399,12076.81369365746,4.925291065928817,8,40993,-0.0697697401046752,1.2172625064849854,-0.1728020012378692,0.9228185415267944
9059,1689113100,1689113399,12076.81369365746,4.925291065928817,9,28313,0.1195062026381492,0.909622073173523,-0.0438991449773311,1.2229654788970947
9059,1689113100,1689113399,12076.81369365746,4.925291065928817,10,40125,0.0989784300327301,0.936770498752594,-0.0511076636612415,1.1933488845825195
9059,1689113100,1689113399,12076.81369365746,4.925291065928817,11,42969,-0.0659039318561554,1.1866766214370728,0.1233444660902023,0.9397104382514954
9059,1689113100,1689113399,12076.81369365746,4.925291065928817,12,41114,0.1194331496953964,1.2113248109817505,0.0857914462685585,0.94777113199234
9059,1689113100,1689113399,12076.81369365746,4.925291065928817,13,40443,-0.1058125495910644,0.9776148796081544,0.087060660123825,1.2014130353927612
9059,1689113100,1689113399,12076.81369365746,4.925291065928817,14,37264,-0.1340907216072082,0.939247727394104,-0.0975725278258323,1.247917652130127
9059,1689113100,1689113399,12076.81369365746,4.925291065928817,15,37462,0.0460279807448387,1.2676383256912231,-0.1694510132074356,0.9056697487831116
9059,1689113400,1689113699,12876.75080952508,5.2515296939335565,0,40990,-0.0666298940777778,1.1755114793777466,0.0039178789593279,0.9156562089920044
9059,1689113400,1689113699,12876.75080952508,5.2515296939335565,1,39494,-0.0176153015345335,0.9504314064979552,0.0956994593143463,1.1906472444534302
9059,1689113400,1689113699,12876.75080952508,5.2515296939335565,2,38846,0.0579492412507534,0.9158593416213988,0.0013624455314129,1.2312461137771606
9059,1689113400,1689113699,12876.75080952508,5.2515296939335565,3,36999,-0.1226481646299362,1.1934281587600708,-0.0923475325107574,0.962439239025116
9059,1689113400,1689113699,12876.75080952508,5.2515296939335565,4,30913,-0.0136921070516109,1.3208637237548828,0.0486745573580265,1.0032858848571775
9059,1689113400,1689113699,12876.75080952508,5.2515296939335565,5,23204,-0.0285346191376447,1.041229486465454,0.001281626173295,1.3532499074935913
9059,1689113400,1689113699,12876.75080952508,5.2515296939335565,7,20118,-0.0270150285214185,1.4745713472366333,0.0044172769412398,1.0996404886245728
9059,1689113400,1689113699,12876.75080952508,5.2515296939335565,8,42220,-0.0866988450288772,1.2160511016845703,-0.1607310026884079,0.9489522576332092
9059,1689113400,1689113699,12876.75080952508,5.2515296939335565,9,28732,0.1176554933190345,0.9333651661872864,-0.0364699102938175,1.2300583124160769
9059,1689113400,1689113699,12876.75080952508,5.2515296939335565,10,41219,0.0988607332110405,0.9645313620567322,-0.057706631720066,1.219970464706421
9059,1689113400,1689113699,12876.75080952508,5.2515296939335565,11,43973,-0.056875254958868,1.1989201307296753,0.1110081747174263,0.949755847454071
