fill,t1,t2,mean_lumi,mean_sbil,channel,ntracks_time,BSZ_x,BSZ_x_std,BSZ_y,BSZ_y_std
8730,1683437400,1683437699,5551.169146359538,4.827103605530033,0,12887,0.0421201921999454,1.9917598962783811,-0.1266345083713531,1.981971263885498
8730,1683437400,1683437699,5551.169146359538,4.827103605530033,1,9442,-0.0055127814412117,2.3995184898376465,-0.293319433927536,2.3500776290893555
8730,1683437400,1683437699,5551.169146359538,4.827103605530033,2,12283,-0.164779856801033,2.21827244758606,0.1669626533985138,2.1059041023254395
8730,1683437400,1683437699,5551.169146359538,4.827103605530033,3,12844,0.0120652401819825,2.1272926330566406,0.132546380162239,2.0803496837615967
8730,1683437400,1683437699,5551.169146359538,4.827103605530033,4,12114,0.1221177726984024,2.085100650787353,0.0109165282920002,1.9504419565200808
8730,1683437400,1683437699,5551.169146359538,4.827103605530033,5,9284,-0.0230534318834543,2.193359136581421,-0.0865956544876098,2.1844112873077397
8730,1683437400,1683437699,5551.169146359538,4.827103605530033,7,6174,1.272205829620361,3.064326047897339,0.3358092308044433,2.354421615600586
8730,1683437400,1683437699,5551.169146359538,4.827103605530033,8,19594,-0.0890316218137741,1.173872947692871,-0.1748996973037719,0.933986485004425
8730,1683437400,1683437699,5551.169146359538,4.827103605530033,9,13476,0.1124728098511695,0.8964682817459106,-0.0546599477529525,1.1725198030471802
8730,1683437400,1683437699,5551.169146359538,4.827103605530033,10,19271,0.1206788495182991,0.8797913789749146,0.1071204841136932,1.1549997329711914
8730,1683437400,1683437699,5551.169146359538,4.827103605530033,11,20668,-0.1046880409121513,1.1563372611999512,0.1430048197507858,0.916832447052002
8730,1683437400,1683437699,5551.169146359538,4.827103605530033,12,19658,0.1217065751552581,1.1899415254592896,0.1185414269566536,0.9125626683235168
8730,1683437400,1683437699,5551.169146359538,4.827103605530033,13,18711,-0.1176354512572288,0.9397730827331544,0.1275306344032287,1.2024476528167725
8730,1683437400,1683437699,5551.169146359538,4.827103605530033,14,17411,-0.172359749674797,0.9291181564331056,-0.1257772892713546,1.237761616706848
8730,1683437400,1683437699,5551.169146359538,4.827103605530033,15,17382,0.0982140526175499,1.2677510976791382,-0.1956632137298584,0.8949941396713257
8730,1683437700,1683437999,6049.852917462538,5.260741667358729,0,11399,0.047891940921545,1.9609535932540891,-0.1141649261116981,1.9192681312561035
8730,1683437700,1683437999,6049.852917462538,5.260741667358729,1,8502,-0.0115290191024541,2.4984889030456543,-0.3123143017292022,2.3658251762390137
8730,1683437700,1683437999,6049.852917462538,5.260741667358729,2,11239,-0.1962041109800338,2.2535016536712646,0.1398404091596603,2.0561330318450928
8730,1683437700,1683437999,6049.852917462538,5.260741667358729,3,11708,0.0216955188661813,2.240630388259888,0.1851662397384643,2.146601438522339
8730,1683437700,1683437999,6049.852917462538,5.260741667358729,4,11019,0.1103641018271446,2.0656116008758545,-0.0165686290711164,1.970202207565308
8730,1683437700,1683437999,6049.852917462538,5.260741667358729,5,8159,0.0101310675963759,1.9511585235595703,-0.0727663561701774,2.144136905670166
8730,1683437700,1683437999,6049.852917462538,5.260741667358729,7,5746,1.2576751708984375,3.0199642181396484,0.363425076007843,2.321032285690308
8730,1683437700,1683437999,6049.852917462538,5.260741667358729,8,20447,-0.073096789419651,1.1892269849777222,-0.1914789676666259,0.9017934203147888
8730,1683437700,1683437999,6049.852917462538,5.260741667358729,9,13750,0.1255372315645218,0.9040151238441468,-0.056340292096138,1.183759331703186
8730,1683437700,1683437999,6049.852917462538,5.260741667358729,10,19855,0.12627774477005,0.9379554390907288,0.1172284558415412,1.1886844635009766
8730,1683437700,1683437999,6049.852917462538,5.260741667358729,11,21501,-0.0995234847068786,1.156103014945984,0.1419430822134018,0.9270607233047484
8730,1683437700,1683437999,6049.852917462538,5.260741667358729,12,19909,0.120599053800106,1.225606918334961,0.1321888417005539,0.9285627603530884
8730,1683437700,1683437999,6049.852917462538,5.260741667358729,13,19471,-0.1195268407464027,0.9368403553962708,0.1222100034356117,1.209515929222107
8730,1683437700,1683437999,6049.852917462538,5.260741667358729,14,18203,-0.1727501600980758,0.9361156821250916,-0.1149501428008079,1.2494693994522097
8730,1683437700,1683437999,6049.852917462538,5.260741667358729,15,18302,0.0832587480545044,1.2611644268035889,-0.1993661373853683,0.9203535914421082
8730,1683438000,1683438299,6430.965977448615,5.592144328216187,0,10519,0.0357736125588417,2.122480630874634,-0.1012003123760223,1.9809118509292605
8730,1683438000,1683438299,6430.965977448615,5.592144328216187,1,7619,0.0140632623806595,2.4549670219421387,-0.3156217932701111,2.4825475215911865
8730,1683438000,1683438299,6430.965977448615,5.592144328216187,2,9972,-0.2054949402809143,2.235929012298584,0.1374444216489792,2.0663998126983643
8730,1683438000,1683438299,6430.965977448615,5.592144328216187,3,10664,0.0386176593601703,2.1990091800689697,0.140863835811615,2.046650648117065
8730,1683438000,1683438299,6430.965977448615,5.592144328216187,4,10210,0.145704299211502,2.038270235061645,-0.0079762507230043,1.9610188007354736
8730,1683438000,1683438299,6430.965977448615,5.592144328216187,5,7307,-0.0372692123055458,2.070425271987915,-0.115384928882122,2.1662869453430176
8730,1683438000,1683438299,6430.965977448615,5.592144328216187,7,5396,1.2201604843139648,2.962447166442871,0.420463353395462,2.286495923995972
8730,1683438000,1683438299,6430.965977448615,5.592144328216187,8,20878,-0.0817526504397392,1.1946916580200195,-0.1798056364059448,0.9324818253517152
8730,1683438000,1683438299,6430.965977448615,5.592144328216187,9,14134,0.1283783316612243,0.90159410238266,-0.0536482483148574,1.198155641555786
8730,1683438000,1683438299,6430.965977448615,5.592144328216187,10,20349,0.1361990422010421,0.9283087849617004,0.1002915278077125,1.1698648929595947
8730,1683438000,1683438299,6430.965977448615,5.592144328216187,11,21877,-0.1022953763604164,1.1912389993667605,0.1569161266088485,0.9507356882095336
8730,1683438000,1683438299,6430.965977448615,5.592144328216187,12,20225,0.107853963971138,1.2235678434371948,0.1213730052113533,0.9381482005119324
8730,1683438000,1683438299,6430.965977448615,5.592144328216187,13,19820,-0.1343325227499008,0.9500802159309388,0.1168836280703544,1.1927531957626345
8730,1683438000,1683438299,6430.965977448615,5.592144328216187,14,18615,-0.1709849834442138,0.9515882730484008,-0.1240244060754776,1.2593694925308228
