fill,t1,t2,mean_lumi,mean_sbil,ntracks_time,ntracks_resi,bkg_frac,bkg_frac_e,bkg_m0,bkg_m0_e,bkg_s0,bkg_s0_e,BS_X,BS_X_std,BS_Y,BS_Y_std,chi2,fSlopeY(%),fSlopeY_e(%),fR(%),fR_e(%)
8236,1665152400,1665152699,2141.1223288346923,0.8746414741971782,170224,168552,0.00501466,0.00072709,0.0310632,0.00155116,0.0225045,0.000996515,-0.0108095,1.06526,0.00499093,1.03415,9.00338,0.501466,0.072709,0.9822351724786164,0.024021346343947824
8236,1665152700,1665152999,10103.462061270153,4.127231234178984,511830,502008,0.0204927,0.000533086,0.028649,0.000302302,0.0203536,0.000222443,-0.0104433,1.12757,0.00548634,1.09871,20.4665,2.04927,0.0533086,1.9189965418205264,0.019363070522333353
8236,1665153000,1665153299,13548.248536736925,5.534415251935018,610809,596879,0.0272389,0.000506038,0.0279914,0.000224253,0.0198245,0.000166707,-0.00847329,1.15192,0.00502635,1.1271,26.0339,2.72389,0.0506038,2.280581982256319,0.019322803198801027
8236,1665153300,1665153599,12002.51544359954,4.902988334803734,546888,535087,0.0248295,0.00053205,0.0279924,0.00025297,0.0198103,0.000187984,-0.0148565,1.14126,0.00716096,1.12094,23.7386,2.48295,0.053204999999999995,2.157845847778704,0.01986373950197797
8236,1665153600,1665153899,6587.619265380692,2.691020941740479,373031,367066,0.0131641,0.000583513,0.0299075,0.000493802,0.0214145,0.000355039,-0.0107254,1.09897,0.00626288,1.08114,13.254,1.31641,0.0583513,1.5990628124740303,0.02070428797032914
8236,1665153900,1665154199,10297.959722326334,4.206682893107162,515800,505607,0.0207525,0.00052839,0.0285537,0.000299116,0.020382,0.000219323,-0.00940401,1.1325,0.00816511,1.10196,22.1405,2.07525,0.052839,1.9761535478867778,0.019573553367940404
8236,1665154200,1665154499,13600.682230200384,5.555834244362902,610269,596458,0.0270032,0.000506611,0.0281833,0.000225294,0.0199191,0.000167029,-0.0118912,1.15582,0.00630733,1.1276,23.249,2.70032,0.0506611,2.2631003704923565,0.019257116292605504
8236,1665154500,1665154799,14745.384098428693,6.023441216678387,623356,607886,0.0300399,0.000509318,0.0276834,0.000205997,0.0196133,0.000152914,-0.0134646,1.16236,0.00511369,1.13736,23.7056,3.00399,0.050931800000000006,2.481727937165921,0.01995303722525955
8236,1665154800,1665155099,16389.350023079078,6.694995924460407,634402,617159,0.0346717,0.000512687,0.0275646,0.000184531,0.0195962,0.000137081,-0.0137632,1.18326,0.00380646,1.15767,25.1027,3.46717,0.05126869999999999,2.7179926923307303,0.020698642834834354
8236,1665155100,1665155399,17603.553613124615,7.190994123008421,638513,620049,0.0382722,0.000518115,0.0274129,0.000171304,0.0194837,0.000127733,-0.012538,1.20069,0.00307289,1.17088,25.8764,3.82722,0.051811499999999996,2.8917187277314635,0.02128105489030047
8236,1665155400,1665155699,17490.335286048077,7.144744806392189,638783,620374,0.0375591,0.000515375,0.0275577,0.00017382,0.0196901,0.0001293,-0.0130273,1.19623,0.00544566,1.17161,25.9286,3.7559099999999996,0.0515375,2.881886336987678,0.021240353930360535
8236,1665155700,1665155999,18006.388440227925,7.35555083342644,639008,619885,0.0388051,0.000519358,0.0275239,0.000169499,0.0195787,0.000126445,-0.0125386,1.20015,0.00620243,1.1754,28.5675,3.88051,0.051935800000000004,2.992607291301517,0.021640720562978347
8236,1665156000,1665156299,17994.26709161739,7.350599302131286,638889,619828,0.0393466,0.000522131,0.0275309,0.000167551,0.0194824,0.000125778,-0.0127154,1.19986,0.00274523,1.17511,26.1009,3.93466,0.0522131,2.983460350702548,0.021609634923001046
8236,1665156300,1665156599,18994.451697622248,7.759171445107127,640840,620825,0.042936,0.000525076,0.0273619,0.000157699,0.0196093,0.000117824,-0.0144732,1.2185,0.00306275,1.19428,24.9113,4.2936000000000005,0.052507599999999995,3.1232444916047686,0.022076396496151382
8236,1665156600,1665156899,18982.83558675038,7.754426301777117,639629,619359,0.0426561,0.000527058,0.027183,0.000158017,0.0193933,0.000118326,-0.011502,1.21631,0.00294427,1.19013,27.016,4.265610000000001,0.0527058,3.169024543915301,0.022258645277452273
8236,1665156900,1665157199,19469.302115112536,7.95314628885316,640175,619461,0.043644,0.000528128,0.0276756,0.000155451,0.0194534,0.000116234,-0.0135088,1.21996,0.00327595,1.19256,27.1523,4.3644,0.0528128,3.235677744366775,0.022481913670328924
8236,1665157200,1665157499,19022.64115384908,7.770686745853382,640510,620254,0.0433149,0.000529006,0.0273183,0.000155947,0.0193571,0.000116851,-0.0142726,1.21573,0.00528945,1.1912,26.6942,4.3314900000000005,0.052900600000000006,3.1624798988306195,0.022220351750520298
8236,1665157500,1665157799,19291.63376750077,7.880569349469269,640259,619773,0.0447585,0.000530976,0.0274684,0.000152562,0.0192764,0.000113962,-0.0142082,1.22031,0.00408705,1.19717,25.7658,4.47585,0.053097599999999995,3.1996426446172563,0.022354908273388496
8236,1665157800,1665158099,19132.25945075523,7.815465461909817,640063,619777,0.0429435,0.000525856,0.0271508,0.000157822,0.0193404,0.000117518,-0.0116126,1.21794,0.00247289,1.19031,26.3064,4.2943500000000006,0.0525856,3.1693755145977818,0.022252329793415748
8236,1665158100,1665158399,18976.854467387693,7.7519830340636,642726,622487,0.0429255,0.000528036,0.0272854,0.000156659,0.0192919,0.000117254,-0.014466,1.21619,0.00310803,1.1889,26.8665,4.292549999999999,0.05280359999999999,3.148931270868146,0.022134445999864083
8236,1665158400,1665158699,18831.251344054308,7.692504634009112,641646,621828,0.0426215,0.000525813,0.0274304,0.00015791,0.0192367,0.000117818,-0.012669,1.21072,0.00552452,1.18415,28.3599,4.26215,0.0525813,3.0886189581170926,0.021939888736125655
8236,1665158700,1665158999,18689.155524435413,7.634458956060218,641139,621335,0.0410313,0.000518746,0.0273946,0.000163372,0.0197219,0.000121317,-0.0105676,1.20869,0.00231783,1.18675,25.535,4.10313,0.05187460000000001,3.0888777628564164,0.021949481385162693
8236,1665159000,1665159299,18525.76186763215,7.567713181222284,640807,621182,0.0411545,0.000523019,0.0273416,0.000162109,0.0193967,0.000120657,-0.0118459,1.20869,0.00318977,1.17981,25.8221,4.11545,0.0523019,3.0625445727028575,0.021861380612449455
8236,1665159300,1665159599,18199.456791697157,7.434418624059297,642052,622663,0.0398229,0.000519208,0.027627,0.000165919,0.0194736,0.000123272,-0.0118372,1.20545,0.0045368,1.17856,25.9681,3.9822900000000003,0.051920799999999996,3.019848859593927,0.021687400627059285
8236,1665159600,1665159899,18254.67964087531,7.4569769774817445,642446,622937,0.0405419,0.00051965,0.027559,0.000164037,0.0194542,0.000121561,-0.012685,1.21183,0.00399658,1.17759,23.2841,4.05419,0.051965,3.036675455991632,0.021741068025887038
8236,1665159900,1665160199,18069.041225217843,7.381144291347158,638269,619401,0.039248,0.000516282,0.0276103,0.000168948,0.0198371,0.000125506,-0.0128463,1.20457,0.00356903,1.17928,24.6522,3.9248,0.0516282,2.956120381845272,0.021520838184142143
8236,1665160200,1665160499,17976.401710894457,7.343301352489566,640195,621058,0.0397037,0.000519587,0.0276071,0.000166618,0.019597,0.000124354,-0.0140218,1.20411,0.0020615,1.17924,28.2479,3.97037,0.0519587,2.9892454642726043,0.02160850149523659
8236,1665160500,1665160799,17815.851423356842,7.277717084704593,641471,622497,0.0386589,0.000519251,0.027738,0.000169104,0.0194573,0.000126263,-0.0150632,1.19383,0.00315196,1.17449,26.0196,3.8658900000000003,0.051925099999999995,2.9578889770543015,0.02147347944360565
8236,1665160800,1665161099,17599.925111449753,7.189511891932089,639503,620692,0.0390477,0.000519536,0.0277377,0.000168241,0.0194484,0.000124693,-0.0157358,1.19863,0.00379152,1.17451,27.036,3.9047699999999996,0.0519536,2.941503010931927,0.021446842159430726
8236,1665161100,1665161399,17488.976015861077,7.144189548962858,639915,621230,0.0379519,0.000516936,0.0275515,0.000171919,0.019637,0.000128427,-0.00993504,1.19784,0.00581999,1.17323,26.8012,3.79519,0.05169359999999999,2.9199190517490603,0.021361131849876164
8236,1665161400,1665161699,17341.198991750312,7.083823117545062,639721,621259,0.0382037,0.000517444,0.0275878,0.000170957,0.0194573,0.000127089,-0.0116446,1.19775,0.00342416,1.16734,28.002,3.82037,0.0517444,2.885945591906472,0.02123971895596483
8236,1665161700,1665161999,17270.875277317307,7.05509611001524,639600,621230,0.0368322,0.000513878,0.0275669,0.000176008,0.0195144,0.00013058,-0.0104359,1.19301,0.00407374,1.16507,27.3947,3.6832200000000004,0.0513878,2.8721075672295187,0.021190740006979212
8236,1665162000,1665162299,17125.55792074623,6.995734444749276,640712,622716,0.035114,0.000508846,0.0276607,0.000182156,0.0199151,0.000135747,-0.0113191,1.18892,0.00426232,1.16282,25.8961,3.5114,0.050884599999999995,2.8087502653298206,0.020937514936800315
8236,1665162300,1665162599,16831.783454234228,6.875728535226401,636903,619229,0.0351458,0.000511717,0.0275161,0.0001825,0.0197981,0.000136229,-0.0130017,1.18855,0.004751,1.15718,25.8732,3.5145799999999996,0.051171699999999994,2.7749908541803068,0.020873444945747558
8236,1665162600,1665162899,17011.375018164075,6.949091102191208,636343,618409,0.03647,0.000515597,0.0276742,0.00017726,0.0195887,0.000131917,-0.0135987,1.19268,0.00448442,1.16404,25.2742,3.6470000000000002,0.0515597,2.81829139316375,0.021044921573422342
8236,1665162900,1665163199,16885.478683248304,6.897662860804046,636773,618776,0.0365494,0.000514514,0.0273023,0.000177418,0.0195113,0.000132017,-0.0134209,1.18735,0.00737763,1.16758,24.3369,3.6549400000000003,0.0514514,2.8262818932335385,0.021067617164077866
