fill,t1,t2,mean_lumi,mean_sbil,ntracks_time,ntracks_resi,bkg_frac,bkg_frac_e,bkg_m0,bkg_m0_e,bkg_s0,bkg_s0_e,BS_X,BS_X_std,BS_Y,BS_Y_std,chi2,fSlopeY(%),fSlopeY_e(%),fR(%),fR_e(%)
8226,1664883600,1664883899,28.58515215284615,3.5731440191057686,1843,1827,0.0185134,0.00842682,0.0339813,0.00642053,0.0177642,0.00330925,-0.0189384,1.09147,0.0526771,1.11173,0.778484,1.85134,0.8426819999999999,0.8681497558328811,0.21703743895822028
8226,1664883900,1664884199,28.26176256215384,3.53272032026923,1918,1904,0.00760597,0.0083822,0.0344071,0.00865101,0.01,0.0093299,-0.00773054,1.05081,0.00643302,1.01711,0.756104,0.760597,0.83822,0.7299270072992701,0.19508119847622218
8226,1664884200,1664884499,28.29526494,3.5369081175,1913,1889,0.00202569,0.00484395,0.04,0.0273166,0.0180826,0.00993971,-0.00321074,1.10263,0.022904,1.04376,1.12381,0.202569,0.48439499999999996,1.2545739675901726,0.2560888387645769
8226,1664884500,1664884799,28.217613155,3.527201644375,1896,1871,0.0197436,0.00935029,0.0339709,0.00562804,0.0147876,0.00322098,0.0119554,1.12414,0.0396301,1.01595,0.774225,1.97436,0.9350290000000001,1.3185654008438819,0.26371308016877637
8226,1664884800,1664885099,28.328220184,3.541027523,1878,1851,0.00221297,0.00763548,0.0231784,0.0163849,0.0174829,0.0129637,-0.0168659,1.06543,-0.0107569,0.962156,0.803388,0.221297,0.763548,1.4376996805111821,0.27668543251898997
8226,1664885100,1664885399,28.16066553641667,3.5200831920520836,1880,1864,0.0115519,0.00896043,0.0327187,0.00541852,0.01,0.00237991,-0.0375122,1.00862,0.0191777,1.01977,0.54703,1.15519,0.896043,0.851063829787234,0.2127659574468085
8226,1664885400,1664885699,27.858520325846147,3.4823150407307684,1836,1821,0.0196672,0.0104135,0.0312599,0.00415639,0.01,0.0025428,-0.0278663,1.03457,-0.0361493,1.07263,0.665886,1.96672,1.04135,0.8169934640522876,0.21094680534898785
8226,1664885700,1664885999,27.82379485623077,3.477974357028846,1868,1850,0.0160529,0.00967938,0.0232835,0.00404933,0.01,0.00154373,-0.00895741,1.06984,0.00382989,1.1078,0.677095,1.6052899999999999,0.967938,0.9635974304068522,0.22712209245820583
8226,1664886000,1664886299,27.767602047538464,3.470950255942308,1881,1860,1.11359e-11,0.0293321,0.0320805,0.0168591,0.0136072,0.0462513,0.0177983,0.944251,-0.0297395,1.04358,0.914306,1.11359e-09,2.93321,1.1164274322169059,0.2436244388599596
8226,1664886300,1664886599,27.59742256830769,3.449677821038461,1883,1856,0.0172449,0.00962272,0.0328743,0.00641012,0.0125591,0.0038617,-0.0135919,1.03551,0.0170923,1.05872,0.700918,1.72449,0.9622719999999999,1.4338821030270845,0.27595073938962467
8226,1664886600,1664886899,27.43787896723077,3.429734870903846,1855,1832,0.00220343,0.00296254,0.04,0.0265406,0.0287476,0.0147521,-0.0111606,1.01473,0.0282459,1.0023,1.13779,0.220343,0.296254,1.2398921832884098,0.25853539209232984
8226,1664886900,1664887199,27.380339672000005,3.4225424590000006,1844,1820,0.00545766,0.00658895,0.0334426,0.024751,0.0218444,0.0109786,-0.0113842,1.03216,-0.00702874,1.04327,0.818676,0.545766,0.658895,1.3015184381778742,0.26567133869665704
