fill,t1,t2,mean_lumi,mean_sbil,channel,ntracks_time,ntracks_resi,bkg_frac,bkg_frac_e,bkg_m0,bkg_m0_e,bkg_s0,bkg_s0_e,BSX_y,BSX_y_std,BSX_z,BSX_z_std,BSY_x,BSY_x_std,BSY_z,BSY_z_std,BSZ_x,BSZ_x_std,BSZ_y,BSZ_y_std,chi2,fSlopeY(%),fSlopeY_e(%),fR(%),fR_e(%)
8741,1683743700,1683743999,12493.545469578004,6.6103415182952405,-1,170224,0,0.026070923640862,0.0009441094430282,0.0243838301594066,0.0004707042295417,0.0175036064402279,0.00032782349465,-0.08879948,391.24887,26.397224,14284.551,-0.5580392,135.18457,-14.252937,5204.1826,0.0040362095,1.1476796,0.025104733,1.0883653,13.637079660440456,2.6070923640862,0.09441094430282,100.0,0.24237599459496417
8741,1683744000,1683744299,13387.766160122692,7.083474158795075,-1,172224,0,0.0273400219035729,0.0009352515028794,0.0253459331209723,0.0004473424117364,0.0178844702880309,0.0003160637567878,0.45595363,649.7957,31.06814,25620.594,1.0890276,271.82596,-31.42109,8109.008,0.0068193893,1.1510223,0.023518162,1.0994704,13.485870629524848,2.7340021903572898,0.09352515028794,100.0,0.24096455498593342
8741,1683744300,1683744599,14056.83441912146,7.437478528635693,-1,173592,0,0.0294624587596103,0.0009288186543307,0.0262740164922979,0.0004125946320072,0.0185322185186494,0.0002899936165333,-0.35418797,477.49127,22.163132,18394.64,-0.5682766,275.501,-54.11506,10790.104,0.002620757,1.1705023,0.015117106,1.1065032,12.834908867419246,2.9462458759610297,0.09288186543306999,100.0,0.24001321069068465
8741,1683744600,1683744899,14028.507000050617,7.422490476217257,-1,174083,0,0.0293941439990832,0.0009317306390115,0.0258388084489794,0.0004145861112339,0.0183287863362849,0.0002924909770233,-0.45468998,109.67794,5.9568195,4886.5845,-1.4741832,530.5912,-79.99125,19826.73,0.008166451,1.1715419,0.019939201,1.1085968,14.775310010414442,2.93941439990832,0.09317306390115,100.0,0.23967449381379324
8741,1683744900,1683745199,14530.552474549,7.688123002406878,-1,175075,0,0.0325145208757988,0.0009482694745495,0.0249062022602419,0.0003875664274309,0.0177809594226298,0.0002755555755596,-0.7755295,99.348976,8.881709,3586.382,-3.8237684,1708.9355,82.794846,40749.37,0.0025369767,1.177517,0.01987286,1.1209527,13.63710597093382,3.25145208757988,0.09482694745495,100.0,0.23899451424262735
8741,1683745200,1683745499,15295.52177514185,8.092868664096217,-1,174728,0,0.0322206270030497,0.0009447610311338,0.0251929805350503,0.0003871791461976,0.0181589516245827,0.0002756288594953,7.8970327,2625.1633,320.34872,99175.516,-0.20251505,211.64783,-35.03301,7127.301,0.002786707,1.1884373,0.020009197,1.1201125,13.125172735428748,3.22206270030497,0.09447610311337999,100.0,0.2392317113808956
8741,1683745500,1683745799,15312.22951501254,8.101708738101873,-1,174046,0,0.0341218290029253,0.000958381490438,0.0256355256456226,0.0003684809499887,0.0178878292309549,0.000264860888163,-0.8028364,276.046,1.7629844,9838.279,-1.2312697,436.87225,144.31706,65520.01,0.0017791524,1.1768185,0.015371315,1.1253732,12.857210144755827,3.41218290029253,0.0958381490438,100.0,0.23969996835792834
8741,1683745800,1683746099,15201.237899973768,8.042983015859138,-1,175142,0,0.0338393104726257,0.0009463011058851,0.0251038433410895,0.0003747041487731,0.0181985977778199,0.0002665526404598,0.08949668,236.02057,42.209393,9136.921,-0.24389148,130.89973,-51.104744,7120.8003,-0.0006772397,1.1947407,0.022282884,1.1305698,13.467278873138264,3.38393104726257,0.09463011058851001,100.0,0.23894879658454904
8741,1683746100,1683746399,15341.550957688694,8.117222728935817,-1,174159,0,0.0332519491189649,0.0009469583839212,0.0253860211992228,0.0003826522258331,0.0179305599440995,0.0002725556914713,-0.13462232,198.01817,9.792208,7247.388,0.44609648,99.74963,-18.299334,3920.7886,0.006113887,1.1837171,0.019396273,1.1284152,14.350910021574736,3.3251949118964905,0.09469583839212,100.0,0.23962219318858732
8741,1683746400,1683746699,15582.885195061925,8.244912801620066,-1,174422,0,0.035745522348045,0.0009638646122298,0.0255217196842102,0.0003543164142767,0.0179025305341946,0.0002533162398863,5.069763,1942.9626,213.63786,72951.81,-1.1837872,368.11044,-63.249508,12274.173,-0.0005448112,1.1978523,0.013646403,1.1323521,13.507672169620523,3.5745522348044996,0.09638646122298,100.0,0.23944146939527947
8741,1683746700,1683746999,15528.618432524232,8.2162002288488,-1,174918,0,0.0348825533595983,0.000953087536971,0.0259668334985227,0.00035899443868,0.0184464978975569,0.0002565274623414,-0.648572,210.52907,16.592913,8249.499,-1.3826318,636.1275,-111.161285,30511.787,-0.0020823278,1.1890453,0.014850753,1.1435703,12.317328711995811,3.48825533595983,0.0953087536971,100.0,0.23910174655401797
8741,1683747000,1683747299,15416.921490427749,8.157101317686639,-1,174967,0,0.03410216063545,0.0009586192595361,0.0259285308298539,0.0003679013111729,0.0177789571406391,0.0002666980756584,-0.33426234,134.76154,19.14399,6284.1543,0.1248315,169.31009,-54.228718,6559.704,0.0056083314,1.1878738,0.022234853,1.124488,13.648628665905925,3.4102160635449996,0.09586192595361001,100.0,0.23906826365161438
8741,1683747300,1683747599,15308.076206134843,8.099511220177165,-1,175955,0,0.0339090161891921,0.0009375500518445,0.0256890420425076,0.0003696355983821,0.0186164470246042,0.0002595363609467,-0.43189785,95.74751,27.002247,3425.137,-0.43457794,167.7704,-45.386734,6062.097,0.0045068287,1.1933801,0.021557016,1.1312324,12.362297256003847,3.39090161891921,0.09375500518445,100.0,0.23839612603721297
8741,1683747600,1683747899,15162.85042413854,8.022672182083884,-1,176244,0,0.0330814965320751,0.0009373374000453,0.0254941611165133,0.0003760097748716,0.0184937696070622,0.0002631394139329,-0.75136095,170.00912,12.14993,6089.4536,0.30844927,140.65392,-35.42714,5654.2183,0.00316396,1.1905344,0.01440619,1.1250428,12.16121095399179,3.30814965320751,0.09373374000453,100.0,0.23820058818276899
8741,1683747900,1683748199,15075.112666182076,7.976250087927024,-1,175109,0,0.0337304438390252,0.0009514433671899,0.0254424358944803,0.0003703365450063,0.0180096372359421,0.0002603725474104,-0.8897318,187.68651,5.6432934,7733.6426,-263.36285,110330.78,10399.626,4366607.0,0.0010532818,1.1831821,0.019620402,1.1229501,11.560575895813445,3.37304438390252,0.09514433671899,100.0,0.23897131095793256
8741,1683748200,1683748499,14977.825760964077,7.924775534901628,-1,174978,0,0.0315174903906745,0.0009335346051445,0.0253581827648258,0.0003960184248445,0.0182973110238281,0.0002790434373942,0.3616804,392.56888,63.752792,14989.105,-0.13013966,73.737495,-26.394903,2405.9292,-0.0028337569,1.1800219,0.015786847,1.1195691,12.514659446927975,3.1517490390674503,0.09335346051445,100.0,0.23906074901482774
8741,1683748500,1683748799,14839.596531906232,7.851638376669964,-1,174969,0,0.0318757556698863,0.0009459664135154,0.0250895615231625,0.0003910869204931,0.0179321977552877,0.0002770584224312,-0.31412542,148.7474,16.347027,5386.933,0.02313799,80.65816,-29.996408,4390.7305,0.0067634196,1.1748952,0.017584195,1.1219784,11.792068857767369,3.1875755669886296,0.09459664135154,100.0,0.23906689730130762
8741,1683748800,1683749099,14751.543108351923,7.805049263678266,-1,174705,0,0.0315871392498257,0.0009427959443184,0.0251015024638652,0.0003930459978434,0.0181148068382838,0.0002770112708378,-0.4339242,141.33739,5.9907694,5874.067,-0.21780184,133.25601,-8.786933,5050.5137,0.0069201426,1.179583,0.01685807,1.1177464,12.894634836365992,3.15871392498257,0.09427959443184,100.0,0.23924745834943564
8741,1683749100,1683749399,14648.208299688227,7.750374761739803,-1,175640,0,0.0320476848296621,0.000947380516469,0.0253941505153896,0.0003855213480999,0.0179282285919485,0.0002757739800312,-0.32843593,146.82841,28.235214,5365.4834,0.37222543,184.03497,-33.124165,5923.504,0.00156708,1.1806631,0.020838978,1.1237454,14.221158388183762,3.20476848296621,0.0947380516469,100.0,0.23860980498376114
8741,1683749400,1683749699,14522.23566514725,7.683722574151984,-1,174544,0,0.0295577749248034,0.0009398648697597,0.0257338196908719,0.0004096583532051,0.0178996677165383,0.0002879897092761,-2.5925443,554.7689,-12.038014,19382.826,0.6512877,164.57487,-14.442295,7474.691,0.002539302,1.1646523,0.016410746,1.1039152,12.00378461297812,2.95577749248034,0.09398648697597001,100.0,0.23935777426522176
8741,1683749700,1683749999,14444.078355578771,7.642369500306228,-1,175366,0,0.0310557296189536,0.0009489680814843,0.0251850273789667,0.0003940506727425,0.0177083554418269,0.0002798263420697,-0.67840403,374.91208,-1.456779,14309.495,0.22546248,198.19167,-25.442343,7275.196,0.006628287,1.1667227,0.010278331,1.1106099,12.388063777322396,3.1055729618953603,0.09489680814843,100.0,0.23879613975978656
8741,1683750000,1683750299,14309.22273686477,7.57101732109247,-1,175231,0,0.0307069292147869,0.0009334840736887,0.0256491814168545,0.0004021757717512,0.0182965722079151,0.0002856177879091,49.241276,26130.635,1568.4491,855359.0,-0.61082,232.51663,-53.184498,7718.8193,0.0030916643,1.1766977,0.016703553,1.1130747,13.142327146396944,3.07069292147869,0.09334840736887,100.0,0.23888810771130775
8741,1683750300,1683750599,14221.562730905922,7.524636365558689,-1,175137,0,0.0297414309812313,0.0009381997689328,0.0254042873070169,0.0004114477758041,0.0178309146620227,0.0002890509732252,-0.05935241,595.5775,99.48915,21348.844,0.20403348,87.9955,-22.752438,2715.2698,0.0013305878,1.166949,0.014268981,1.1131858,14.170171310353531,2.97414309812313,0.09381997689328,100.0,0.238952207444207
8741,1683750600,1683750899,14179.37832829577,7.502316575817868,-1,175171,0,0.0302392852885337,0.0009429329970783,0.0260102678217405,0.0004050126374346,0.0177716398975318,0.0002912281623881,-1.0976095,251.88092,-19.266483,10552.993,0.8480731,153.80608,-12.6164665,6205.787,0.003712705,1.1735262,0.017524289,1.1038032,12.850322917810988,3.02392852885337,0.09429329970783,100.0,0.2389290164784688
8741,1683750900,1683751199,14019.621336501308,7.417789066931909,-1,175515,0,0.0295169232588325,0.0009308354949676,0.0249447913638502,0.0004170714545084,0.018094529329144,0.0002918629255436,-0.67875177,178.33812,3.16195,7205.1846,1.7403597,742.93146,-69.56726,24408.775,0.006310144,1.1725435,0.017508885,1.1112156,10.725630669641896,2.95169232588325,0.09308354949676,100.0,0.23869475760043052
8741,1683751200,1683751499,13802.56908552246,7.30294660609654,-1,174090,0,0.0272928687203426,0.0009218606023113,0.0254676588003934,0.0004415618357662,0.0183778727084677,0.0003087488257929,8.201279,2629.219,375.21457,98827.08,0.1630254,89.80525,-11.35447,9288.947,-3.7546117e-05,1.1713923,0.012741817,1.1075926,12.401594241797431,2.72928687203426,0.09218606023113,100.0,0.23966967521903776
8741,1683751500,1683751799,13777.962093273918,7.289927033478263,-1,173922,0,0.0289156615170259,0.0009339340946766,0.0249617084781984,0.0004269452536359,0.0179417085450967,0.0002985642678603,0.2277223,455.59103,146.15813,47918.15,0.008321891,54.73222,-22.011642,1955.0746,0.0021991523,1.1657335,0.020337084,1.1047853,11.846103221835415,2.89156615170259,0.09339340946766,100.0,0.23978540177103466
8741,1683751800,1683752099,13693.246171084462,7.245103794224583,-1,173298,0,0.0284779206450645,0.0009333419289072,0.025889002183341,0.0004236960270064,0.0181623321290466,0.0002970893869868,4.2541533,1864.2335,210.79593,69975.18,0.65749747,131.55753,-35.685097,5896.937,0.000514064,1.1658964,0.017062685,1.1047817,12.427351272158504,2.84779206450645,0.09333419289072001,100.0,0.24021671558226168
8741,1683752100,1683752399,13565.500916203844,7.177513712277166,-1,173722,0,0.0279183624137382,0.0009387153670388,0.025424699754512,0.0004321264856981,0.0177905953344318,0.000304409072724,0.503627,431.7127,25.054459,16156.816,0.16346084,207.20712,-9.332607,6391.473,-0.001813842,1.1594532,0.013847929,1.0946583,12.101247054021728,2.79183624137382,0.09387153670388,100.0,0.2399233902971593
8741,1683752400,1683752699,13467.680564671922,7.125756912524826,-1,172492,0,0.0283466604237894,0.0009285782198911,0.0249558062578714,0.00043894982294,0.0182392344519646,0.0003102225138052,0.3163235,171.04404,41.707954,6044.122,-0.6131608,464.45886,-136.62195,29543.219,0.0033866102,1.1693624,0.01275595,1.1034126,13.803654082231164,2.83466604237894,0.09285782198911,100.0,0.24077728947776827
8741,1683752700,1683752999,13251.90998212831,7.0115925831366726,-1,174003,0,0.0266613182711739,0.0009274141584556,0.0252046362393776,0.0004504896134316,0.0181498867776312,0.0003162336025754,-0.8590978,193.60529,24.403036,7430.2144,0.636339,157.01292,-29.844934,6548.264,0.0058018076,1.1565869,0.012744254,1.1017244,11.65013397488734,2.6661318271173897,0.09274141584556,100.0,0.23972958411725404
8741,1683753000,1683753299,13190.724944508383,6.979219547358933,-1,173131,0,0.0261152197385757,0.0009123171463214,0.0261307405197377,0.0004537697501486,0.0186860652943371,0.0003122961620636,-0.76003,176.3153,15.818536,5701.462,-3.7434664,1748.2046,144.56367,69048.15,0.0017750171,1.156258,0.020644791,1.096825,12.960070720264802,2.61152197385757,0.09123171463214,100.0,0.2403325426792887
8741,1683753300,1683753599,13147.116215450464,6.956146145740986,-1,173104,0,0.0268385284319532,0.0009262306696424,0.0243149734706195,0.0004597914972785,0.018069463371695,0.0003175088563359,-0.7314298,122.43312,-2.1230867,4282.8604,-0.05509922,123.34327,-31.174068,4352.2305,0.0019578738,1.1562208,0.021284185,1.1049674,13.395549529165452,2.68385284319532,0.09262306696424,100.0,0.2403512849545726
8741,1683753600,1683753899,13039.916343720308,6.899426636889052,-1,172922,0,0.0266776971105542,0.0009275206533387,0.0252515055585869,0.0004575667947879,0.0179362197979387,0.0003187741612503,0.029260132,128.70404,29.453985,4707.052,236.35037,98269.76,10890.9795,4540849.0,0.0013095756,1.1502713,0.021160077,1.1019045,12.462261324119307,2.66776971105542,0.09275206533387,100.0,0.24047773627313804
8741,1683753900,1683754199,12989.2184479515,6.872602353413492,-1,173407,0,0.0263112690202074,0.0009238038289015,0.0253586029076723,0.0004621298096991,0.0180272204882227,0.0003246516864074,-0.5452857,130.30994,14.729586,5137.4727,0.25456825,58.682556,-36.46303,3144.6497,0.0056836917,1.1566949,0.017728303,1.0944812,12.278088900114335,2.63112690202074,0.09238038289015,100.0,0.24014120612211606
8741,1683754200,1683754499,12876.04360439954,6.81272148380928,-1,172327,0,0.0241702309630122,0.0009191073763678,0.0251593721523172,0.0004965411020566,0.0178399392302002,0.0003407893777663,-1.7875725,1197.2854,-2.0458639,44921.387,0.53582555,251.58679,-10.401489,6452.5557,0.0047947234,1.1475757,0.012170994,1.0823053,10.88440463221867,2.41702309630122,0.09191073763678001,100.0,0.240892531858655
8741,1683754500,1683754799,12800.468362295154,6.772734583224949,-1,172198,0,0.025230562857101,0.0009113703742567,0.0256399118723021,0.0004717163607617,0.0186316795591316,0.0003228122567968,0.29970747,189.16016,42.79446,8168.9233,0.3571697,143.07883,-57.2964,8705.049,0.0075000036,1.1517887,0.014438388,1.098929,11.944673431844812,2.5230562857101,0.09113703742566999,100.0,0.24098274579522866
8741,1683754800,1683755099,12621.240918106538,6.677905247675417,-1,172239,0,0.0248480919862372,0.0009144283724088,0.025249655424782,0.0004839882212934,0.0182970658764133,0.0003336184846385,-0.08610951,231.92107,47.268948,8451.233,-0.11152323,144.45563,-43.400352,9919.351,0.0033697023,1.155691,0.017777767,1.087175,13.277941902261444,2.48480919862372,0.09144283724088,100.0,0.2409540621619427
8741,1683755100,1683755399,12563.754246275385,6.647489019193325,-1,171678,0,0.0259174577170849,0.0009304544130499,0.0251222851371379,0.0004718714018207,0.0178848156380042,0.0003356959534838,0.7626043,440.59467,160.61888,50760.89,0.3223307,88.68674,-20.66188,3103.177,0.0036144315,1.1509385,0.01652987,1.09313,12.803061439155274,2.59174577170849,0.09304544130499,100.0,0.24134742933587858
8741,1683755400,1683755699,12496.050811721156,6.61166709614876,-1,171527,0,0.0253355406777024,0.0009235988718298,0.0248926681737491,0.0004826500077402,0.0181479733326518,0.0003404510346179,-0.9288011,231.21957,-2.9103768,7578.8984,-0.022069355,71.27938,-25.42322,2385.9355,0.001941286,1.151809,0.017163556,1.0873888,13.636944150026649,2.53355406777024,0.09235988718298,100.0,0.24145363840153372
8741,1683755700,1683755999,12389.582034135923,6.555334409595726,-1,171542,0,0.0230681044825873,0.000916501996415,0.0249743893511133,0.0005146171168269,0.0181705281666512,0.0003558563767322,-1.4829621,1076.8469,105.58672,34298.156,0.25537112,145.02017,-9.494768,5767.227,0.0065855104,1.149987,0.016705966,1.0767184,12.228411964160475,2.3068104482587297,0.0916501996415,100.0,0.2414430815590285
8741,1683756000,1683756299,12353.192972444152,6.536080937801139,-1,170235,0,0.0241810831177125,0.0009079614482763,0.0253467797207592,0.0005079871090141,0.0183345287982754,0.0003495232162424,-0.13182552,388.18216,37.25717,14037.825,18.470724,7389.304,513.5677,220984.97,0.0019992422,1.1562693,0.018596396,1.0823153,11.689872718977496,2.41810831177125,0.09079614482763,100.0,0.24236816371702763
8741,1683756300,1683756599,12243.208652688663,6.477888176025748,-1,170345,0,0.0229843073658477,0.0009194611062965,0.0257125187495647,0.0005199348708468,0.0180024494108135,0.0003676965684469,-2.4565308,845.35895,168.84065,67090.89,-0.035389736,66.97756,-27.53313,2735.7224,0.0014896608,1.1411622,0.021285513,1.0772597,12.018544575675271,2.29843073658477,0.09194611062965,100.0,0.24228989666078254
8741,1683756600,1683756899,12177.097468864156,6.442908713684739,-1,170709,0,0.0253605512331955,0.0009397555311752,0.0249409579594405,0.0004950063843591,0.017316356595623,0.0003609784219808,-0.9219019,264.2433,24.614391,10500.733,-0.59326005,131.44649,-34.718304,5893.139,0.002540784,1.1458732,0.021021113,1.087252,13.531430407034364,2.53605512331955,0.09397555311752,100.0,0.24203144342757696
8741,1683756900,1683757199,12138.310190003773,6.42238634391734,-1,170297,0,0.0226289060615805,0.0009168100688637,0.0249480176105722,0.0005357324102028,0.0178408204393524,0.0003711275086506,0.2811126,662.9183,87.6986,23995.244,-0.0045915963,46.98984,-29.783373,2331.5857,0.0018755996,1.1338819,0.016193062,1.0764939,12.19092088775033,2.26289060615805,0.09168100688637,100.0,0.2423240402324595
8741,1683757200,1683757499,12059.588358363617,6.380734581144771,-1,170604,0,0.0227131417963697,0.0009233844357352,0.0260957240366459,0.0005179686999218,0.0177338355467856,0.0003608826920944,-0.16572596,133.58041,22.836369,4979.794,-0.1872134,116.02951,-39.449608,4676.938,0.0032004283,1.1328739,0.020539697,1.0707412,13.279504324383304,2.27131417963697,0.09233844357352,100.0,0.24210591235135007
8741,1683757500,1683757799,12001.082496821617,6.349779098847416,-1,170563,0,0.0228649015221842,0.000916140840042,0.025017621910592,0.0005229145900328,0.018143517271683,0.0003601745546773,-0.8364182,139.02368,14.564427,5461.83,0.054066997,80.54806,-20.367783,2996.6462,0.0036760762,1.1380754,0.017229771,1.0787519,12.98415998319698,2.28649015221842,0.0916140840042,100.0,0.24213500935935758
8741,1683757800,1683758099,11908.39843473523,6.300739912558323,-1,168943,0,0.0227373990606872,0.0009258519348823,0.024721913585825,0.0005346226957505,0.017891436080393,0.0003769847336572,2.9052732,1931.0723,177.0535,72208.13,-0.27146456,315.72794,-11.660898,12318.027,-0.00018513105,1.1400162,0.014806496,1.0755298,13.27294413353315,2.27373990606872,0.09258519348823001,100.0,0.2432931598935141
8741,1683758100,1683758399,11774.049293284692,6.229655710732641,-1,169385,0,0.0233504995867836,0.0009313747494024,0.0259025303245647,0.0005080288859003,0.0178179821426516,0.0003593835779657,0.5480256,339.7449,46.854046,12709.724,0.26551616,61.43196,-24.151485,2192.4167,0.0057612667,1.1402545,0.016711812,1.0775045,11.721618982823763,2.33504995867836,0.09313747494024,100.0,0.2429755230890132
8741,1683758400,1683758699,11637.244065142835,6.157271992139067,-1,169686,0,0.0222900789304713,0.0009189571687463,0.0249231959883856,0.0005341811650365,0.0181502359451963,0.0003707292884188,-0.6403436,296.0478,0.2941546,10627.408,-0.42115328,164.20312,-29.977207,6367.087,0.0033319858,1.1411943,0.0135586765,1.0693164,11.91422473584747,2.2290078930471298,0.09189571687463,100.0,0.24275992458817539
8741,1683758700,1683758999,11521.782749442847,6.09618134891156,-1,168043,0,0.021996865493345,0.0009158068205217,0.0252927358775629,0.0005462554838622,0.0181408618772411,0.0003789223378805,0.16031907,150.98318,31.405066,6306.3105,-1.8059682,738.05853,16.213251,14957.055,-0.0011199808,1.1462417,0.018524935,1.0750569,12.526189189135126,2.1996865493345,0.09158068205217,100.0,0.24394380123614945
8741,1683759000,1683759299,11495.170982661692,6.08210104902735,-1,168035,0,0.0221641236391786,0.0009440137818722,0.0260432694397468,0.0005308053786919,0.0172021012286704,0.00037878852816,-1.2452952,466.92447,65.62595,18076.232,0.68341184,216.41866,-46.627594,9615.15,0.0071583036,1.1350598,0.013551056,1.0680255,12.493265054710276,2.21641236391786,0.09440137818722,100.0,0.24394960814299188
8741,1683759300,1683759599,11359.86537895723,6.010510782517053,-1,167549,0,0.0207149162221099,0.0009081041966341,0.0239333036443332,0.0006171204104907,0.0178523004666877,0.0004316456101644,-0.38959068,106.07206,29.104671,3894.3306,1.3954027,620.6018,-145.55815,30273.453,0.00493291,1.1298707,0.023668952,1.0695683,15.11007830689091,2.07149162221099,0.09081041966341,100.0,0.24430315743093364
8741,1683759600,1683759899,11367.40875005031,6.014501984153603,-1,167298,0,0.0219560354155599,0.0009254846588885,0.0251155728873156,0.0005492567902841,0.017882294009196,0.0003805857296918,-0.23248814,143.46115,0.0076697674,6585.545,0.8193011,142.41023,-11.381035,9003.809,-0.0004072666,1.13873,0.018689506,1.0745564,12.692824874159207,2.19560354155599,0.09254846588885,100.0,0.24448635480885006
8741,1683759900,1683760199,11307.473228348535,5.982790067909278,-1,167248,0,0.0213891492596035,0.0009160536528976,0.0253910689391995,0.0005610912408853,0.0181976311194194,0.0003920541198195,-0.23102392,145.61989,28.119993,6289.7314,-0.016413838,81.82311,-5.5129633,2350.8184,0.0075202202,1.1345948,0.011454915,1.0723772,12.756276001057197,2.13891492596035,0.09160536528976,100.0,0.24452289756045223
