fill,t1,t2,mean_lumi,mean_sbil,ntracks_time,ntracks_resi,bkg_frac,bkg_frac_e,bkg_m0,bkg_m0_e,bkg_s0,bkg_s0_e,BS_X,BS_X_std,BS_Y,BS_Y_std,chi2,fSlopeY(%),fSlopeY_e(%),fR(%),fR_e(%)
8222,1664729100,1664729399,12728.533941988462,5.199564518786136,567063,554978,0.0228934,0.000499325,0.0288072,0.00026521,0.0218981,0.000200764,-0.0145678,1.15362,0.00455862,1.12006,20.9732,2.28934,0.0499325,2.1311565028929764,0.019386169973703397
8222,1664729400,1664729699,13144.195895496465,5.3693610684217585,600094,586968,0.0239666,0.000492707,0.0290667,0.00024919,0.0216687,0.000188469,-0.013,1.1524,0.00415415,1.12867,20.713,2.3966600000000002,0.0492707,2.1873239859088742,0.019091801725825162
8222,1664729700,1664729999,13945.770686288151,5.696801750934703,610863,596902,0.0254882,0.000493548,0.0289986,0.000236514,0.0217481,0.00018004,-0.014393,1.15928,0.0038786,1.13779,22.2064,2.54882,0.049354800000000004,2.285455167525288,0.019342581830493914
8222,1664730000,1664730299,14842.551871560334,6.063133934460921,618077,603154,0.0278444,0.000494721,0.0283881,0.0002209,0.0215716,0.000167578,-0.0156307,1.1697,0.00130053,1.14157,23.9601,2.78444,0.049472100000000005,2.4144240927910277,0.01976448427936608
8222,1664730300,1664730599,15246.101253293538,6.227982538110106,621519,605937,0.0303843,0.000499905,0.0280368,0.000206991,0.0211735,0.000156562,-0.0129154,1.17892,0.00593127,1.15613,24.3946,3.03843,0.0499905,2.507083451994227,0.020084322683761726
8222,1664730600,1664730899,16436.024509643998,6.714062299691175,628784,612089,0.0331991,0.000507319,0.028329,0.000192418,0.0209805,0.000145837,-0.0169945,1.18723,0.00243976,1.16421,25.2569,3.31991,0.050731899999999996,2.655124812336192,0.02054904908587817
8222,1664730900,1664731199,17241.504704393537,7.043098326958145,631193,613755,0.0357288,0.000508838,0.0281667,0.000183102,0.0209147,0.000137602,-0.0128819,1.20063,0.00279563,1.17462,23.9004,3.5728799999999996,0.05088379999999999,2.7627049095918363,0.020921179362728286
8222,1664731200,1664731499,17617.266511319693,7.196595797107718,631781,613860,0.0369421,0.000511004,0.028241,0.000178756,0.0208614,0.000134173,-0.0146893,1.20506,0.00248896,1.17862,22.9907,3.69421,0.051100400000000004,2.836584196105929,0.021189199941554094
8222,1664731500,1664731799,17475.126995328385,7.13853226933349,631435,613643,0.0357032,0.000508222,0.0281339,0.000183332,0.0210416,0.000138147,-0.0123952,1.20481,0.00689052,1.17038,24.1841,3.5703199999999997,0.0508222,2.817708869479836,0.021124368462987403
8222,1664731800,1664732099,18184.284259384003,7.428220694192812,632590,614313,0.0369821,0.000507932,0.0282551,0.0001795,0.0211568,0.000135115,-0.0172702,1.20743,0.00106777,1.18007,24.1516,3.6982099999999996,0.0507932,2.8892331525948878,0.02137126028087636
8222,1664732100,1664732399,17718.657595167588,7.238013723516172,632309,614541,0.0359859,0.00050716,0.0280574,0.000182501,0.0210339,0.000137256,-0.0163389,1.205,0.00324767,1.1735,23.1577,3.59859,0.050716,2.8100185194264196,0.0210809369507018
8222,1664732400,1664732699,17858.141147996466,7.294992299018165,634949,616544,0.0370266,0.000508766,0.0277962,0.000178382,0.0210012,0.000134475,-0.015936,1.21091,0.00488946,1.18021,23.0025,3.70266,0.0508766,2.8986580024537405,0.021366287474291663
8222,1664732700,1664732999,17712.31055311877,7.235420977581196,634699,616918,0.0369072,0.000509363,0.0280119,0.00017846,0.0207862,0.000133763,-0.0160336,1.20186,0.00615647,1.17689,22.406,3.6907200000000002,0.0509363,2.8014854285259627,0.021009236838121732
8222,1664733000,1664733299,17561.296942474382,7.173732411141496,634033,616177,0.0368956,0.000510096,0.0281928,0.000178915,0.0210364,0.000134911,-0.0189041,1.20288,0.00526709,1.17854,23.9754,3.68956,0.0510096,2.816257197969191,0.021075613526097308
8222,1664733300,1664733599,17431.10524164977,7.120549526817716,632373,614978,0.0350185,0.000505144,0.0280163,0.000186172,0.0211715,0.000140422,-0.0189521,1.19863,0.00335296,1.17292,22.3769,3.50185,0.0505144,2.7507499529549806,0.020856378398495412
8222,1664733600,1664733899,17267.864810119692,7.053866344003143,633236,615907,0.0348232,0.000503623,0.0281457,0.000186899,0.0212576,0.00014116,-0.0160799,1.20023,0.00220416,1.17267,23.3679,3.4823199999999996,0.050362300000000006,2.7365784636375694,0.020788404272257033
