fill,t1,t2,mean_lumi,mean_sbil,ntracks_time,ntracks_resi,bkg_frac,bkg_frac_e,bkg_m0,bkg_m0_e,bkg_s0,bkg_s0_e,BS_X,BS_X_std,BS_Y,BS_Y_std,chi2,fSlopeY(%),fSlopeY_e(%),fR(%),fR_e(%)
8233,1665045000,1665045299,1357.545782949769,6.622174550974483,50481,49118,0.0329974,0.00177273,0.0283877,0.000688803,0.021048,0.000514154,0.00243028,1.19404,0.0114645,1.17827,3.41157,3.2997400000000003,0.177273,2.700025752263228,0.07313410963322728
8233,1665045300,1665045599,1338.1338980930768,6.527482429722326,53006,51519,0.0350779,0.00174851,0.0284474,0.000640897,0.0200314,0.000466899,-0.00635876,1.19498,0.00838603,1.17749,3.35324,3.5077900000000004,0.174851,2.805342791382108,0.072749573575289
8233,1665045600,1665045899,1324.0586455404616,6.4588226611729835,53050,51614,0.031505,0.00172922,0.0277203,0.000687594,0.0205886,0.000508971,-0.0116324,1.17536,0.00604941,1.14958,3.5485,3.1504999999999996,0.17292200000000002,2.7068803016022622,0.07143183910083474
8233,1665045900,1665046199,1310.8782827962305,6.394528208762099,52644,51300,0.0320522,0.00175684,0.0287217,0.00067888,0.020375,0.000504689,-0.00880069,1.17919,0.00755568,1.15606,3.34938,3.20522,0.175684,2.5529974925917482,0.06963871582639374
8233,1665046200,1665046499,1292.9723827653847,6.307182354953096,52857,51547,0.0302487,0.00175212,0.0282078,0.000702111,0.0198516,0.000522001,-0.010833,1.16992,0.0100917,1.13673,3.33448,3.02487,0.175212,2.4783850767164237,0.06847517290369812
8233,1665046500,1665046799,1281.9196452137692,6.2532665620183865,52910,51581,0.0278705,0.00170559,0.0280696,0.000754496,0.0200664,0.000552317,-0.00753816,1.16191,0.00130378,1.1432,3.54858,2.78705,0.17055900000000002,2.511812511812512,0.06890087368572363
8233,1665046800,1665047099,1267.5205292985386,6.183026972187993,52397,51122,0.0302317,0.0017477,0.027437,0.000707516,0.0198667,0.000526398,-0.0165919,1.15729,0.000401378,1.15444,3.31935,3.02317,0.17477,2.433345420539344,0.0681473025988401
8233,1665047100,1665047399,1256.1600132504998,6.127609820734145,51890,50599,0.0293988,0.00173573,0.0287275,0.000730669,0.0204026,0.000540544,-0.0128692,1.15032,0.00406879,1.14123,3.07348,2.93988,0.173573,2.487955290036616,0.06924356994882129
8233,1665047400,1665047699,1246.1076385646925,6.0785738466570365,52187,50930,0.0330661,0.00180578,0.0287694,0.000662052,0.0188153,0.00048497,-0.0139931,1.16828,0.00735509,1.15681,2.89215,3.30661,0.18057800000000002,2.408645831337306,0.06793683446542563
8233,1665047700,1665047999,1231.3570610836923,6.006619810164353,52116,50810,0.0310835,0.0017457,0.027914,0.000701073,0.0198495,0.000512349,-0.0092885,1.17385,0.00309477,1.13703,2.7071,3.10835,0.17457,2.505948269245529,0.06934266252050292
8233,1665048000,1665048299,1212.7859307378462,5.916028930428518,52098,50808,0.0297044,0.00173545,0.0282976,0.000721278,0.0203732,0.000536306,-0.0146595,1.17172,0.00957489,1.14956,3.33707,2.97044,0.173545,2.4761027294713807,0.06894040076804472
8233,1665048300,1665048599,1201.8315851463078,5.862593098274672,51754,50579,0.0296055,0.00176701,0.0280343,0.000720172,0.0198481,0.000543779,-0.0114529,1.15038,0.00406221,1.14452,2.96241,2.96055,0.176701,2.2703559145186847,0.0662330892336925
8233,1665048600,1665048899,1198.1412762677692,5.844591591550094,51846,50591,0.0281888,0.00175815,0.0275903,0.000746935,0.0196781,0.000558421,-0.0200516,1.1654,0.00282355,1.13408,3.23092,2.81888,0.175815,2.420630328279906,0.06832924269536068
8233,1665048900,1665049199,1194.2369146373844,5.825545925060411,51747,50475,0.0305712,0.00177714,0.0271826,0.0007039,0.0194047,0.000520777,-0.0125313,1.16986,-0.000194636,1.14047,2.57971,3.05712,0.17771399999999998,2.4581135138268886,0.06892208050757341
8233,1665049200,1665049499,1179.7063246016153,5.7546649980566595,51632,50396,0.0301907,0.00181553,0.028076,0.000706253,0.0185421,0.000539266,-0.0134963,1.15921,0.000909043,1.11964,3.52418,3.01907,0.18155300000000002,2.3938642702200186,0.06809109014272911
8233,1665049500,1665049799,1169.7416689748334,5.706056921828456,51830,50584,0.0268683,0.00170695,0.028725,0.000778378,0.0209548,0.000575554,-0.0049513,1.16416,0.00131725,1.13348,3.02738,2.68683,0.170695,2.404013119814779,0.06810481417990659
8233,1665049800,1665050099,1164.6174883696922,5.681060918876547,51279,50112,0.026067,0.0017078,0.0291539,0.000804183,0.0206169,0.000588674,-0.00925641,1.16399,-0.00587792,1.12966,2.66756,2.6067,0.17078,2.2757854092318492,0.06661865813506006
8233,1665050100,1665050399,1154.337829163846,5.630916239823639,51215,50090,0.0265121,0.00174874,0.0274471,0.000788676,0.0200741,0.000593357,-0.00503922,1.15654,0.013695,1.11542,3.4463,2.65121,0.174874,2.1966220833740113,0.06549061732401999
8233,1665050400,1665050699,1143.665428466923,5.578855748619136,51463,50285,0.0280544,0.00178453,0.0282822,0.00075122,0.0192718,0.000559331,-0.0151963,1.15758,-0.00259852,1.13346,3.24072,2.80544,0.178453,2.2890231817033597,0.0666925841934225
8233,1665050700,1665050999,1134.5672334004614,5.534474309270544,50913,49677,0.0276031,0.00174893,0.0280573,0.000768162,0.0199906,0.000567819,-0.00565922,1.15734,0.00322593,1.13508,3.01594,2.76031,0.17489300000000002,2.427670732425903,0.06905268136329404
8233,1665051000,1665051299,1131.452045155,5.5192782690487805,50609,49462,0.0255984,0.00172186,0.0283089,0.000816566,0.0206141,0.00060245,-0.0152587,1.15085,-0.00115781,1.12008,2.99647,2.55984,0.172186,2.2663953051828725,0.06691969500237546
8233,1665051300,1665051599,1128.6243514936154,5.505484641432271,51042,49899,0.025844,0.00176141,0.0281342,0.000799777,0.0195565,0.000596665,-0.0161721,1.1459,0.0072395,1.12173,2.59656,2.5844,0.176141,2.2393323145644763,0.06623620353582135
8233,1665051600,1665051899,1121.1422429646154,5.468986551046904,50823,49700,0.0265071,0.00176381,0.0284574,0.000785862,0.0202238,0.000596977,-0.0162076,1.14838,0.0026845,1.13311,2.73147,2.6507099999999997,0.176381,2.2096294984554237,0.0659370603077978
8233,1665051900,1665052199,1109.8791249540714,5.414044511971079,50461,49366,0.0243767,0.00169962,0.0283005,0.000848161,0.0211401,0.000636599,-0.0171988,1.16293,0.00452146,1.12377,3.68716,2.4376700000000002,0.169962,2.169992667604685,0.06557694896167059
8233,1665052200,1665052499,1096.3309107038335,5.34795566196992,50773,49585,0.0254014,0.00171647,0.0290405,0.000819261,0.0207179,0.000615262,-0.0172295,1.15275,0.0125617,1.12689,3.09911,2.54014,0.17164700000000002,2.339826285624249,0.0678852458574994
8233,1665052500,1665052799,1096.5022217677692,5.3487913256964355,50546,49380,0.0251061,0.00169496,0.0292905,0.000834089,0.0218957,0.000632168,-0.0162376,1.17137,0.00726426,1.12266,3.02504,2.51061,0.16949599999999998,2.3068096387449057,0.06755577525012414
8233,1665052800,1665053099,1092.807021193857,5.330765957043205,50578,49430,0.0248792,0.00178513,0.0296315,0.000827371,0.0201272,0.000617053,-0.0111096,1.13721,0.00409156,1.12798,3.50652,2.48792,0.178513,2.2697615564079245,0.06698989420735267
8233,1665053100,1665053399,1081.5222946745384,5.275718510607504,50233,49125,0.0263251,0.0017224,0.0273167,0.000804682,0.0209029,0.000599708,-0.00888494,1.14919,-0.00565943,1.14415,3.18213,2.63251,0.17224,2.2057213385622996,0.06626447545276308
8233,1665053400,1665053699,1082.6104939783077,5.2810267998941836,47975,46931,0.0241394,0.00176736,0.0298804,0.000878607,0.0205597,0.0006425,-0.0229607,1.14238,0.0019587,1.12791,3.00418,2.4139399999999998,0.176736,2.1761334028139654,0.06734963802565298
