fill,t1,t2,mean_lumi,mean_sbil,ntracks_time,ntracks_resi,bkg_frac,bkg_frac_e,bkg_m0,bkg_m0_e,bkg_s0,bkg_s0_e,BS_X,BS_X_std,BS_Y,BS_Y_std,chi2,fSlopeY(%),fSlopeY_e(%),fR(%),fR_e(%)
8228,1664916300,1664916599,12987.207701164076,5.305231904070292,576988,564373,0.0246086,0.000512889,0.0281001,0.000247759,0.0202024,0.000183785,-0.0140439,1.14549,0.00984291,1.11775,20.0686,2.4608600000000003,0.0512889,2.186353962300776,0.019466005712426442
8228,1664916600,1664916899,13544.909407713843,5.533051228641276,612624,598714,0.0250746,0.000494858,0.0280424,0.000238075,0.020498,0.000176321,-0.0132471,1.1501,0.00695139,1.1244,23.0615,2.50746,0.0494858,2.2705607354592705,0.019251720965411764
8228,1664916900,1664917199,15031.792408303616,6.140438075287425,627709,612113,0.0291674,0.000501664,0.0277918,0.000210134,0.0202717,0.000157065,-0.0140833,1.16568,0.00720742,1.14231,25.0212,2.91674,0.0501664,2.4845907896812056,0.0198951976355275
8228,1664917200,1664917499,15588.538798220752,6.367867156135929,630576,614385,0.031758,0.000506171,0.0279782,0.000197351,0.0201158,0.000147007,-0.0144726,1.17622,0.00772526,1.15152,24.884,3.1758,0.050617100000000005,2.567652432062115,0.020178988791627175
8228,1664917500,1664917799,17413.165940187308,7.113221380795469,638228,619924,0.0365561,0.000512468,0.0277978,0.000177421,0.0199361,0.000131801,-0.0136538,1.19667,0.00373455,1.17011,25.2211,3.6556100000000002,0.051246799999999995,2.8679406105655034,0.021198110424848503
8228,1664917800,1664918099,18645.93730822808,7.616804455975523,640743,621250,0.0411381,0.000521386,0.027471,0.000162674,0.0195362,0.000121101,-0.0125265,1.20894,0.00413277,1.18617,25.5721,4.11381,0.0521386,3.0422493886004216,0.021789911737991524
8228,1664918100,1664918399,18415.14158411415,7.522525156909375,640427,621233,0.0392881,0.000513576,0.0277385,0.000169164,0.0200191,0.000125697,-0.0156497,1.20701,0.00697671,1.18391,26.993,3.92881,0.051357599999999996,2.9970628970983424,0.021632818772271526
8228,1664918400,1664918699,18212.556989127,7.4397700118982835,640695,621477,0.0397299,0.000516938,0.0274644,0.00016732,0.0200742,0.000125024,-0.0134473,1.20851,0.00476431,1.18314,25.6465,3.97299,0.0516938,2.9995551705569734,0.021637284713447565
8228,1664918700,1664918999,18015.23173457269,7.359163290266622,639812,620982,0.039936,0.000520449,0.0272631,0.00016578,0.0196016,0.000123736,-0.0169179,1.20468,0.00752817,1.17821,27.4446,3.9936,0.0520449,2.943052021531325,0.0214473075127249
8228,1664919000,1664919299,17763.13504316223,7.256182615670846,640643,621988,0.0376754,0.000513957,0.0277248,0.000173128,0.0197236,0.000128683,-0.0135075,1.19665,0.00774055,1.16985,24.6859,3.76754,0.0513957,2.91191818220132,0.021319722202744067
