fill,t1,t2,mean_lumi,mean_sbil,ntracks_time,ntracks_resi,bkg_frac,bkg_frac_e,bkg_m0,bkg_m0_e,bkg_s0,bkg_s0_e,BS_X,BS_X_std,BS_Y,BS_Y_std,chi2,fSlopeY(%),fSlopeY_e(%),fR(%),fR_e(%)
8232,1665025800,1665026099,30.55701291538461,3.8196266144230764,1779,1750,0.0208152,0.00861293,0.0271655,0.00526882,0.01995,0.00352449,-0.0270635,1.12472,0.00955897,1.13653,0.609204,2.08152,0.861293,1.6301292861157954,0.30270740905758875
8232,1665026100,1665026399,30.412384105384614,3.801548013173077,1883,1856,0.020777,0.00902435,0.0258834,0.00512331,0.0182394,0.00336287,0.00836273,1.14521,0.0158194,1.06288,1.0932,2.0777,0.9024350000000001,1.4338821030270845,0.27595073938962467
8232,1665026400,1665026699,30.295729013916667,3.7869661267395833,1949,1927,0.0090061,0.00448611,0.010006,0.0203412,0.0100002,0.00358507,-0.0133401,1.08078,0.0302813,1.05932,0.979741,0.9006099999999999,0.448611,1.128783991790662,0.2406575556605146
8232,1665026700,1665026999,30.147977134076925,3.7684971417596156,1941,1921,0.00314153,0.00920175,0.0281429,0.0113002,0.0100011,0.0108183,-0.00933607,0.960832,-0.00259112,0.982128,0.868801,0.314153,0.920175,1.0303967027305512,0.23040370710971558
8232,1665027000,1665027299,29.99596913246154,3.7494961415576924,1848,1824,0.015781,0.0102532,0.024898,0.00774468,0.0109354,0.00469014,0.0055899,1.07044,-0.0114566,1.0231,0.710849,1.5781,1.02532,1.2987012987012987,0.26509629250900196
8232,1665027300,1665027599,29.85854916730769,3.732318645913461,1877,1849,0.0205607,0.0106623,0.0274033,0.00423641,0.0103665,0.00719919,-0.0160855,1.06632,0.0211912,1.00013,0.813535,2.05607,1.06623,1.4917421417155035,0.2819127662295781
8232,1665027600,1665027899,29.72630019730769,3.7157875246634613,1952,1922,0.0153582,0.00677442,0.0369048,0.00676402,0.0215223,0.00505377,-0.055784,1.11986,-0.00270703,1.09399,0.653303,1.53582,0.677442,1.5368852459016393,0.2805955724924007
8232,1665027900,1665028199,29.57334347807692,3.696667934759615,1869,1848,0.00498618,0.00591921,0.0399892,0.0274946,0.0139645,0.00778221,-0.00277172,1.04234,0.00618566,1.00463,0.688101,0.498618,0.591921,1.1235955056179776,0.24518864071459817
8232,1665028200,1665028499,29.46815247307692,3.683519059134615,1883,1870,3.58038e-08,0.499839,0.0218404,0.0178521,0.0102749,0.0450363,0.017257,0.994327,-0.0126405,1.01156,0.627766,3.5803800000000004e-06,49.9839,0.6903876792352629,0.19147909057164042
8232,1665028500,1665028799,29.31858978633333,3.6648237232916663,1884,1859,0.0218948,0.00909602,0.0300662,0.00532452,0.0186499,0.00345622,-0.0346613,1.10169,0.0233556,1.07766,1.25518,2.18948,0.909602,1.326963906581741,0.2653927813163482
8232,1665028800,1665029099,29.193044038,3.64913050475,1941,1921,0.00454114,0.00946033,0.026513,0.00870421,0.01,0.0059629,-0.00693498,0.988515,-0.00671876,0.972402,0.625955,0.454114,0.9460329999999999,1.0303967027305512,0.23040370710971558
8232,1665029100,1665029399,29.08465268861539,3.6355815860769236,1881,1865,0.00981585,0.00834686,0.0188603,0.0103276,0.0189682,0.00468351,-0.000827043,1.06816,0.018421,1.01154,0.571666,0.9815849999999999,0.8346859999999999,0.8506113769271664,0.2126528442317916
8232,1665029400,1665029699,28.936990652615385,3.617123831576923,1925,1906,0.00950566,0.00971056,0.0280218,0.00683238,0.0100001,0.00778403,-0.00020255,0.990336,-0.0169443,1.06429,0.659514,0.9505660000000001,0.971056,0.987012987012987,0.2264363087553597
8232,1665029700,1665029999,28.836523427846156,3.6045654284807696,1917,1892,0.0167312,0.00882347,0.0238623,0.00665749,0.0163452,0.00426167,-0.000734669,1.1473,0.00763532,1.04574,0.951461,1.6731200000000002,0.882347,1.3041210224308817,0.2608242044861763
8232,1665030000,1665030299,28.68702220623077,3.585877775778846,1897,1879,0.0117991,0.00889041,0.0298698,0.00822475,0.0155479,0.00539571,-0.0458576,1.06335,0.0290436,1.02403,0.889327,1.17991,0.889041,0.9488666315234581,0.22365000986395808
8232,1665030300,1665030599,28.543462280769237,3.5679327850961546,1868,1848,0.0176206,0.0102349,0.0270236,0.00354606,0.01,0.00135968,-0.0165524,0.998674,0.00292892,1.07852,0.769415,1.76206,1.02349,1.0706638115631693,0.23940770637042716
8232,1665030600,1665030899,28.43687769084616,3.55460971135577,1924,1902,0.0140751,0.0078756,0.0137232,0.00646982,0.0136603,0.00309614,0.0116412,1.11127,0.0545396,1.01727,0.676289,1.40751,0.78756,1.1434511434511434,0.24378460290142567
8232,1665030900,1665031199,28.38644164825,3.54830520603125,1840,1818,0.0258185,0.0106992,0.0258731,0.00415325,0.013147,0.0040645,0.00133511,1.10329,0.0284259,1.04046,0.744687,2.58185,1.06992,1.1956521739130435,0.2549138999904038
8232,1665031200,1665031499,28.28044684007692,3.535055855009615,1813,1794,0.0070589,0.00816285,0.0180605,0.00973885,0.0100005,0.0172117,0.0210976,1.04859,-0.0246895,1.01126,1.12029,0.70589,0.8162849999999999,1.0479867622724766,0.2404246521533742
8232,1665031500,1665031799,28.16891882438462,3.5211148530480774,1884,1864,0.00629798,0.00582911,0.0116411,0.0184613,0.0100121,0.00531439,-0.0249269,1.05768,-0.0120433,1.11923,0.674602,0.629798,0.5829110000000001,1.0615711252653928,0.23737451990443628
