fill,t1,t2,mean_lumi,mean_sbil,ntracks_time,ntracks_resi,bkg_frac,bkg_frac_e,bkg_m0,bkg_m0_e,bkg_s0,bkg_s0_e,BS_X,BS_X_std,BS_Y,BS_Y_std,chi2,fSlopeY(%),fSlopeY_e(%),fR(%),fR_e(%)
8221,1664671500,1664671799,10797.343724664,4.4106796260882355,531614,521828,0.0171805,0.000493039,0.029747,0.000338441,0.0223798,0.000253155,-0.0176962,1.1263,0.00458888,1.09473,21.8267,1.71805,0.049303900000000005,1.8408093090099207,0.018608278453187806
8221,1664671800,1664672099,12290.374617017078,5.020577866428545,584548,572705,0.0195998,0.000478913,0.0295718,0.000293502,0.022739,0.000224579,-0.0154094,1.13756,0.00431262,1.10875,25.2252,1.95998,0.0478913,2.026009840081567,0.01861704230806295
8221,1664672100,1664672399,13637.488241673916,5.570869379768757,602013,588408,0.0237006,0.0004912,0.0286334,0.000250906,0.0221032,0.000192776,-0.0141162,1.1547,0.00727501,1.12617,24.9966,2.37006,0.049120000000000004,2.259917975193227,0.01937507549671996
8221,1664672400,1664672699,14030.787499943846,5.731530841480329,608412,594462,0.0255096,0.000485646,0.0287233,0.000238945,0.0221634,0.000180964,-0.016051,1.16227,0.00713881,1.13446,23.561,2.55096,0.0485646,2.2928541843356145,0.01941285150690275
8221,1664672700,1664672999,13917.596442408616,5.6852926643826045,608615,594723,0.0263297,0.000494764,0.0284973,0.00023127,0.021143,0.000172748,-0.0156584,1.16267,0.00835082,1.13145,24.0416,2.6329700000000003,0.0494764,2.282559582001758,0.01936599143715823
8221,1664673000,1664673299,13781.41918998169,5.629664701789906,606959,593333,0.0245258,0.000485933,0.0285091,0.00024467,0.0217803,0.000184201,-0.0171824,1.16012,0.00825302,1.12788,21.9614,2.45258,0.048593300000000006,2.2449621803120143,0.019232017113192543
8221,1664673300,1664673599,13618.037527770231,5.562923826703526,605984,592794,0.0236132,0.000486273,0.0284134,0.000250867,0.0218385,0.000190275,-0.0166029,1.15047,0.00577726,1.12563,23.7166,2.36132,0.0486273,2.1766251254158524,0.01895227023672817
8221,1664673600,1664673899,13509.252491885078,5.5184854950510935,604754,591611,0.0238326,0.000488677,0.02855,0.000249159,0.0215711,0.000187269,-0.0151848,1.15034,0.00558913,1.12781,22.588,2.38326,0.0488677,2.173280375160809,0.018956951735501038
8221,1664673900,1664674199,13391.444468149692,5.4703613023487305,600942,587564,0.0242999,0.000491319,0.0286482,0.000246715,0.0217332,0.000186084,-0.0146646,1.15382,0.00441065,1.12719,24.6845,2.42999,0.049131900000000006,2.226171577290321,0.019246999621597972
8221,1664674200,1664674499,13306.120070846917,5.435506564888446,600414,587078,0.0240362,0.000487668,0.028477,0.000249176,0.0217773,0.000187801,-0.0131364,1.14933,0.00474215,1.1281,23.2328,2.40362,0.0487668,2.2211340841486042,0.01923366215078536
8221,1664674500,1664674799,13200.691022771614,5.392439143289058,598926,585857,0.0234012,0.000486375,0.0283662,0.000254145,0.0219901,0.000193051,-0.0123865,1.14799,0.00453166,1.12228,25.5093,2.34012,0.0486375,2.1820725765787428,0.019087454390283556
8221,1664674800,1664675099,13069.930117226691,5.3390237406971774,596563,583731,0.0232367,0.0004853,0.0288469,0.000257048,0.0220353,0.00019347,-0.0162773,1.15476,0.00188759,1.12634,24.0308,2.32367,0.04853,2.150988244326249,0.018988508852887352
8221,1664675100,1664675399,12960.43231713608,5.2942942471961105,598282,585618,0.0218673,0.000483802,0.0289794,0.000266624,0.0221806,0.000203135,-0.0131722,1.14478,0.00625434,1.11988,23.7235,2.18673,0.0483802,2.1167275632561235,0.018809598011152198
8221,1664675400,1664675699,12894.696796908152,5.2674415020049645,598754,586247,0.0223666,0.000481694,0.0287118,0.000263184,0.0222091,0.000200018,-0.0164889,1.14429,0.00803703,1.12185,21.7148,2.23666,0.0481694,2.088837819872602,0.01867790435557975
8221,1664675700,1664675999,12810.110962199153,5.232888464950634,597210,584653,0.0223498,0.000481489,0.0285107,0.000263768,0.0220667,0.000199456,-0.0169399,1.14626,0.00948322,1.1208,22.0624,2.2349799999999997,0.0481489,2.102610472028265,0.018763587462653743
8221,1664676000,1664676299,12524.257733976385,5.11611835538251,589895,577655,0.0214093,0.000481697,0.0287364,0.000273421,0.0221258,0.000206643,-0.0161878,1.14231,0.00601125,1.116,21.9998,2.14093,0.0481697,2.0749455411556292,0.01875495359131958
8221,1664676300,1664676599,12739.28475200646,5.2039561895451225,593347,581001,0.0217571,0.000485562,0.0288026,0.000268986,0.0220713,0.000203958,-0.0153612,1.14156,0.00659224,1.11754,23.8743,2.17571,0.0485562,2.080738589729113,0.01872640386589412
8221,1664676600,1664676899,12650.056315475,5.167506664818219,592360,580045,0.021331,0.000483367,0.0287842,0.000273202,0.022461,0.000209553,-0.0155126,1.14393,0.00856919,1.11829,22.2289,2.1330999999999998,0.0483367,2.078972246606793,0.018734041745190486
8221,1664676900,1664677199,12555.416452598463,5.128846590113751,589784,577431,0.0221274,0.000487908,0.0289233,0.000266933,0.0220121,0.000202109,-0.0167282,1.14398,0.00705722,1.11779,24.9172,2.2127399999999997,0.0487908,2.0944956119528504,0.018844873830587
8221,1664677200,1664677499,12446.268498935386,5.084260007735043,589608,577527,0.0218225,0.000488323,0.028861,0.00026853,0.0219932,0.00020449,-0.0168379,1.14212,0.00444867,1.11729,26.1591,2.1822500000000002,0.0488323,2.048988480481947,0.01864180988621452
8221,1664677500,1664677799,12317.834594236998,5.031795177384395,587543,575536,0.0206804,0.000479586,0.0289331,0.00028112,0.0226921,0.000215633,-0.0139771,1.14099,0.00622779,1.11063,22.7036,2.0680400000000003,0.0479586,2.0435951070815244,0.018649946867798188
8221,1664677800,1664678099,12240.991130661385,5.000404873636187,585799,573941,0.0210164,0.000484352,0.0291165,0.000278057,0.0221992,0.000210115,-0.0115077,1.14134,0.00516246,1.11243,23.4259,2.10164,0.048435200000000005,2.0242438105903218,0.0185890457823807
8221,1664678100,1664678399,12173.82076680723,4.972965999512757,583310,571406,0.021214,0.000487928,0.0290156,0.000276122,0.0220565,0.000209108,-0.0161339,1.14135,0.00581596,1.10916,25.6387,2.1214,0.0487928,2.0407673449795136,0.018704540223189528
8221,1664678400,1664678699,12112.756451371,4.948021426213644,582668,570779,0.0198674,0.000479996,0.0285701,0.000289893,0.022358,0.000219606,-0.0182272,1.1403,0.00620423,1.10589,23.2162,1.98674,0.0479996,2.0404415550536497,0.018713348093994775
8221,1664678700,1664678999,12016.362980458844,4.908645008357371,581086,569374,0.020412,0.000486824,0.0290951,0.000284311,0.0219849,0.000214088,-0.0154024,1.13826,0.00417828,1.11173,22.2551,2.0412,0.0486824,2.015536426621877,0.018624092486783275
8221,1664679000,1664679299,11914.304675544085,4.866954524323564,579774,568259,0.0202105,0.000484914,0.0283,0.000286432,0.0221025,0.000216924,-0.013057,1.13975,0.00790509,1.11119,24.4408,2.02105,0.048491400000000004,1.9861187290219982,0.018508585762261026
8221,1664679300,1664679599,11851.577425174844,4.841330647538744,579510,568129,0.0190721,0.000479424,0.0290033,0.00029945,0.0226353,0.000228766,-0.0161814,1.13451,0.0048258,1.1063,23.9228,1.90721,0.047942399999999996,1.963900536660282,0.018408960978084577
8221,1664679600,1664679899,11824.245907776924,4.830165812000377,579386,567978,0.0201134,0.000487183,0.0291261,0.000287366,0.0223316,0.000219403,-0.0192072,1.13697,0.00576982,1.11114,25.5056,2.01134,0.0487183,1.9689809557013804,0.01843472907225054
8221,1664679900,1664680199,11792.253702765767,4.81709710080301,580081,568577,0.0193699,0.000481352,0.0285759,0.000294974,0.02208,0.000223806,-0.015849,1.13613,0.0053388,1.1047,24.3888,1.93699,0.0481352,1.9831713157300446,0.018489952510483087
8221,1664680200,1664680499,11692.319623741309,4.7762743561034755,573584,562307,0.0191053,0.000481508,0.0288842,0.000300286,0.022475,0.000228562,-0.0149484,1.12936,0.00312118,1.10697,24.4253,1.9105299999999998,0.0481508,1.966059025356356,0.018513978793440394
8221,1664680500,1664680799,11575.294153202462,4.728469833824535,573333,562137,0.0196474,0.000487391,0.0293673,0.000294186,0.0221654,0.000222552,-0.0149365,1.13395,0.00567075,1.10587,24.2311,1.96474,0.0487391,1.9527918330185077,0.018455444310948504
8221,1664680800,1664681099,11511.567864787616,4.702437853262915,574488,563380,0.0190039,0.000483644,0.028726,0.000300268,0.022366,0.000229488,-0.0150796,1.13378,0.00505343,1.1058,22.8063,1.90039,0.048364399999999995,1.9335477851582628,0.018345813491325
8221,1664681100,1664681399,11432.45003007925,4.670118476339563,572776,561675,0.0184641,0.000474571,0.0288807,0.000309217,0.0232341,0.000240025,-0.016648,1.13359,0.0032431,1.10618,22.9936,1.84641,0.0474571,1.938104948531363,0.0183948495068969
8221,1664681400,1664681699,11366.026342070614,4.642984616858911,572308,561339,0.0180597,0.000473495,0.0290021,0.000313626,0.0227269,0.000238331,-0.0137234,1.1304,0.00609164,1.10163,23.321,1.80597,0.0473495,1.9166253136423046,0.018300110053722205
8221,1664681700,1664681999,11271.528292076617,4.60438247225352,568455,557599,0.0176219,0.000477868,0.0286563,0.000318432,0.02278,0.000245908,-0.0140466,1.12962,0.00628095,1.10101,24.5869,1.76219,0.0477868,1.9097377980666896,0.01832900233458213
8221,1664682000,1664682299,11193.356809358307,4.572449677025452,565764,555025,0.0177825,0.000477673,0.028975,0.000318097,0.0228857,0.000245461,-0.0156286,1.13139,0.00755529,1.10538,24.5117,1.7782499999999999,0.0477673,1.8981412744536592,0.018316673821445667
8221,1664682300,1664682599,11126.85421121077,4.545283583010935,564395,553838,0.0178019,0.000479958,0.0291934,0.000318731,0.0227068,0.0002437,-0.0173523,1.12885,0.00267096,1.10022,25.1339,1.78019,0.0479958,1.8704984983920836,0.018204849925541906
8221,1664682600,1664682899,11088.112832321998,4.529457856340685,564789,554054,0.0174207,0.000476047,0.0292282,0.000323671,0.023015,0.000248408,-0.0144317,1.13045,0.00467766,1.10484,23.4176,1.74207,0.0476047,1.9007098226063184,0.018344876598527373
8221,1664682900,1664683199,10994.343848159691,4.491153532744972,562170,551489,0.0173118,0.00047724,0.0291984,0.000326309,0.0227966,0.00024808,-0.0165467,1.12669,0.00559849,1.10317,23.3766,1.73118,0.047723999999999996,1.8999590871088816,0.01838392720264513
8221,1664683200,1664683499,10939.567603450616,4.4687776157886505,561392,550833,0.0186731,0.000484216,0.0288102,0.000308362,0.0224086,0.000234679,-0.0169534,1.13094,0.00502817,1.09937,24.7606,1.8673100000000002,0.048421599999999995,1.8808604326388692,0.018303964947082387
8221,1664683500,1664683799,10914.358496477917,4.458479777973005,560053,549521,0.018757,0.000491125,0.0290352,0.000307419,0.0221254,0.000232409,-0.0204751,1.12802,0.00896641,1.10441,22.687,1.8757,0.0491125,1.8805363063852885,0.018324253755508852
8221,1664683800,1664684099,10843.125828640616,4.429381465947964,559148,548743,0.0175763,0.000478476,0.0290546,0.000323494,0.023101,0.000249478,-0.0151849,1.12702,0.00595708,1.10308,26.8335,1.75763,0.0478476,1.8608668903403034,0.018242916337534908
8221,1664684100,1664684399,10739.961323144384,4.38723910259166,556459,546239,0.0179153,0.00048693,0.0291916,0.000318143,0.0224633,0.000243456,-0.0162936,1.12409,0.00733011,1.10009,24.0108,1.7915299999999998,0.048693,1.8366132994524305,0.018167379025013683
