fill,t1,t2,mean_lumi,mean_sbil,ntracks_time,ntracks_resi,bkg_frac,bkg_frac_e,bkg_m0,bkg_m0_e,bkg_s0,bkg_s0_e,BS_X,BS_X_std,BS_Y,BS_Y_std,chi2,fSlopeY(%),fSlopeY_e(%),fR(%),fR_e(%)
8230,1664989200,1664989499,15834.597408478769,6.468381294313223,628105,612437,0.0315614,0.000516727,0.0268675,0.000202538,0.0178555,0.000149174,-0.013069,1.16456,0.0050596,1.13354,39.15,3.15614,0.0516727,2.494487386663058,0.01992849632251786
8230,1664989500,1664989799,16957.254820019767,6.92698317811265,664832,647116,0.035256,0.000511294,0.0270716,0.00017953,0.0176859,0.000132865,-0.0155395,1.17309,0.00485995,1.1481,39.3953,3.5256000000000003,0.051129400000000005,2.664733346168656,0.020020315667085623
8230,1664989800,1664990099,18151.97939368316,7.415024262125473,669304,650241,0.0391309,0.000518372,0.0265425,0.000165362,0.0175518,0.000123709,-0.0158471,1.18818,0.00237609,1.16014,38.1037,3.9130900000000004,0.0518372,2.8481825896752446,0.020628716310957085
8230,1664990100,1664990399,18796.20480018708,7.678188235370539,670364,650597,0.0408297,0.000518116,0.0268516,0.000159605,0.0176853,0.000117654,-0.0179297,1.19359,0.00223128,1.17084,38.6917,4.0829699999999995,0.0518116,2.948696529049889,0.020972958497391257
8230,1664990400,1664990699,18912.068047388537,7.725517993214272,667976,648064,0.0409002,0.000521813,0.0269551,0.000158909,0.0175564,0.000118055,-0.0158107,1.1913,0.00347918,1.16401,39.4548,4.09002,0.0521813,2.980945423188857,0.02112499345169603
8230,1664990700,1664990999,18717.164899022693,7.645900694045218,667600,647580,0.0406589,0.000518179,0.0267549,0.000160819,0.017732,0.000118386,-0.0165635,1.19168,0.00305614,1.16825,41.011,4.06589,0.0518179,2.9988016776512882,0.021194135597152775
8230,1664991000,1664991299,18552.667965163157,7.578704234135277,667352,647763,0.0397172,0.000516928,0.0267934,0.000163412,0.0176954,0.000120254,-0.0187008,1.19119,0.00549871,1.16852,37.9913,3.97172,0.051692800000000004,2.9353324782123975,0.02097254653798007
8230,1664991300,1664991599,18366.903343364844,7.502819993204593,665057,645885,0.0389098,0.000515548,0.0270507,0.000166301,0.017851,0.000122343,-0.018055,1.18978,0.00281022,1.1635,38.4314,3.8909800000000003,0.0515548,2.8827604250462744,0.020819717925736864
8230,1664991600,1664991899,18338.468185817583,7.491204324271888,669416,650069,0.0398175,0.000516424,0.0268792,0.000162775,0.0176826,0.000120189,-0.0175563,1.18968,0.00198291,1.16552,41.4717,3.98175,0.051642400000000005,2.890131099346296,0.02077833421028573
8230,1664991900,1664992199,19125.635731791383,7.812759694359225,668307,648231,0.0412344,0.000520754,0.0268304,0.000158177,0.0176352,0.0001169,-0.0167089,1.19167,0.00309658,1.17241,38.1673,4.1234399999999996,0.0520754,3.0040086367492784,0.021201304495159872
8230,1664992200,1664992499,19045.27261933754,7.77993162554638,667389,647165,0.0422296,0.000523123,0.0266938,0.000155811,0.017578,0.000115388,-0.0146086,1.19677,0.0031746,1.17314,41.0144,4.22296,0.0523123,3.030316651907658,0.021308578756474773
8230,1664992500,1664992799,19878.35034097608,8.12024115235951,669237,648528,0.0421047,0.000518786,0.0263779,0.000157026,0.0177905,0.000115503,-0.0159548,1.20048,0.00290217,1.1754,38.7208,4.21047,0.051878600000000004,3.0944194657498016,0.02150302799494611
8230,1664992800,1664993099,19697.02381822208,8.046169860384836,668926,648375,0.0427586,0.000522145,0.0266567,0.000154228,0.0176283,0.000113426,-0.017574,1.19966,0.00565666,1.17435,42.8203,4.27586,0.052214500000000004,3.0722381847917406,0.02143080097445992
8230,1664993100,1664993399,19462.17717747469,7.950235775112209,669523,649385,0.0415919,0.000520091,0.0267489,0.000157325,0.0176317,0.000116078,-0.0148842,1.19525,0.00238032,1.16814,37.6707,4.15919,0.052009099999999996,3.0078130250939847,0.021195451265103204
8230,1664993400,1664993699,19992.91892351523,8.16704204391962,666547,645706,0.0439657,0.000523894,0.0271355,0.000151084,0.017706,0.000111029,-0.018731,1.20333,0.00262618,1.18192,39.4423,4.3965700000000005,0.0523894,3.1267112446684178,0.02165850614688721
8230,1664993700,1664993999,19840.31736917592,8.1047048076699,666417,645432,0.0436697,0.000523959,0.0268631,0.000152196,0.0176818,0.000112209,-0.0161551,1.20493,0.00338235,1.18182,38.8252,4.36697,0.052395899999999995,3.148929274013118,0.02173744116667073
8230,1664994000,1664994299,19966.04487833733,8.156064084288124,667702,646853,0.0437284,0.000524241,0.026937,0.000151624,0.0176596,0.000111817,-0.0188538,1.20461,0.0017468,1.18162,37.1422,4.37284,0.05242410000000001,3.122500756325427,0.02162519028303207
8230,1664994300,1664994599,19835.57337048531,8.102766899708051,667863,646988,0.0430686,0.000521162,0.0268909,0.000153428,0.0178944,0.000112788,-0.0185374,1.20284,0.00458625,1.1828,41.1921,4.3068599999999995,0.0521162,3.1256410371588186,0.02163345368256647
8230,1664994600,1664994899,19681.578590497156,8.039860535333805,637816,617795,0.0423779,0.000532696,0.0267233,0.000159318,0.0178711,0.000117675,-0.0166313,1.20416,0.00394221,1.17648,41.3758,4.23779,0.0532696,3.138993063830321,0.02218438906674163
