fill,channel,h,t1,t2,ntracks_time,ntracks_resi,bkg_frac,bkg_frac_e,bkg_m0,bkg_m0_e,bkg_s0,bkg_s0_e,BSX_y,BSX_y_std,BSX_z,BSX_z_std,BSY_x,BSY_x_std,BSY_z,BSY_z_std,BSZ_x,BSZ_x_std,BSZ_y,BSZ_y_std,chi2
8236,10,10,1665155099,1665155400,47897,0,0.019000361200208593,0.001757188589619027,0.019675738536313797,0.0016821812639488086,0.01753541240361544,0.0009897175422395807,-0.0062393076,15.788923,-1.6115724,1055.2664,-1.1347027,89.92023,-52.01898,3350.9314,0.13729061,0.96324134,0.10914782,1.2141399,76.39037976488765
8236,11,10,1665155400,1665155699,47686,0,0.018369604800527545,0.001701547491844091,0.02023136776608629,0.001713758795568874,0.018056828733555266,0.0010528948527109786,1.2715799,248.76495,126.19306,28694.914,13.14133,3166.649,223.9043,60637.766,0.13209805,0.95455927,0.10535895,1.2120754,73.58383609421338
8236,12,10,1665155699,1665156000,47778,0,0.021812894218080525,0.0016918333914629907,0.020678849003675403,0.0012887395382630024,0.018444484127571575,0.0007694330735634417,0.014450237,41.36904,15.674929,4370.0273,-0.3343782,120.8035,-14.84494,4555.4688,0.13329764,0.98118395,0.106165364,1.2187155,71.69551504888602
8236,13,10,1665156000,1665156299,47412,0,0.021199907603731027,0.0016707686778218295,0.0224671927194667,0.0011601435159872935,0.01903583929971913,0.0007223405416918703,0.6083959,202.58571,7.926427,6796.961,6.0043845,1438.639,194.76317,49237.996,0.12577865,0.97218144,0.109733045,1.2180011,71.92312904533695
8236,14,10,1665156299,1665156600,48296,0,0.025205291619496306,0.0016989865304734286,0.022780081288832313,0.000983668438313913,0.018919635292071732,0.0006484047979600869,-0.0030198905,63.690926,-16.66947,1716.8749,2.5491211,719.3693,30.552551,13903.509,0.12752041,0.986629,0.108561605,1.2362556,76.14979171817973
8236,15,10,1665156600,1665156899,47667,0,0.02183923638615559,0.0016974708388212828,0.019509755421686974,0.0013474707059521022,0.018610028602357352,0.000799307678623221,-0.16806781,22.396774,-10.051637,1434.1685,-1.1291867,87.96236,-34.002228,3437.1042,0.14232533,0.9916817,0.10049139,1.2273766,73.94951433126805
8236,16,10,1665156899,1665157200,47691,0,0.023724449296905398,0.0016626635373900578,0.020976775881113623,0.0011359911230542,0.019245639741525065,0.0007091923060507915,-0.15243182,60.651745,-29.638899,4796.1626,-1.3234931,157.86278,-57.849525,4852.525,0.13403837,0.99387527,0.109730005,1.2241732,78.02896988055771
8236,17,10,1665157200,1665157499,47656,0,0.025471757604315998,0.0017036905666042018,0.022096534115440214,0.0009822507274014226,0.019330281254164975,0.0006236406300768483,-0.23252243,32.281998,-6.5958643,1464.9531,-0.35406375,219.56396,-18.141771,7139.3315,0.12577108,0.9888138,0.11386703,1.239474,72.62569219543842
8236,18,10,1665157499,1665157800,47742,0,0.023270645599180573,0.0017080152660357284,0.021120128198434777,0.0011151559171431007,0.018512975389922255,0.0006791181576051592,-0.001397915,94.657326,-45.026466,4814.0894,-0.7515964,73.71847,-33.15105,2691.9775,0.13378814,0.97161293,0.10548966,1.2307799,77.07330125064414
8236,19,10,1665157800,1665158099,47723,0,0.024439359158872465,0.0016965330540101575,0.02140799111429989,0.001046044893324485,0.01916018660127974,0.000664985850280091,0.15197085,87.79929,-23.536926,2395.11,-2.4409127,342.28262,-81.45613,9633.553,0.1375982,0.9914362,0.104212455,1.231047,74.60950924533148
8236,20,10,1665158099,1665158400,48269,0,0.025770047419430647,0.001740989339550733,0.023478740332917043,0.0009237739065640783,0.018793240714774423,0.0006217795329587616,0.5772946,117.31719,-29.418636,9713.194,-1.8333136,902.07806,-68.25738,20227.072,0.12402977,0.9945651,0.11426937,1.2176616,73.36497474889384
8236,21,10,1665158400,1665158699,47633,0,0.023862054839362046,0.0016588678139679153,0.022459058158059608,0.0010775809521406787,0.019342413087240575,0.0007006116161626715,0.1531131,25.172544,-13.279499,1397.4794,-1.2620053,117.57641,-49.45925,3648.4995,0.12968114,0.9850375,0.11475029,1.2338514,71.10063005798746
8236,22,10,1665158699,1665159000,48144,0,0.02190605952706734,0.0016427909204688312,0.023436057416296615,0.0010686474944573612,0.019809827894986295,0.000679718548677306,0.014990926,36.385918,-0.110501826,1773.9037,-4.399138,651.25885,-196.67445,31056.47,0.12380824,0.9829306,0.09339334,1.219606,69.9931872037887
8236,23,10,1665159000,1665159299,48092,0,0.019627162088135974,0.001637542988882662,0.021288362304866332,0.001326064813685397,0.018998018099201264,0.000810777017287493,0.029965922,73.11607,-11.435943,5556.247,-1.6322272,89.353264,-64.690056,3167.632,0.1286046,0.96649796,0.10484247,1.2179238,77.58480988962732
8236,24,10,1665159299,1665159600,48176,0,0.024446862961676502,0.001697294169285976,0.021724874866248772,0.0010609453003141752,0.018557689525017455,0.0006507190163947962,-0.39049652,82.2013,-7.835529,3404.9182,-1.2871898,69.68212,-49.645164,2498.0945,0.12796776,0.9825294,0.097939685,1.2295383,73.0937015714364
8236,25,10,1665159600,1665159899,48111,0,0.022184243265187364,0.001688759260993225,0.021633422412200662,0.0011855571757096867,0.01833853541741059,0.0007398339724766015,-0.13292019,30.249094,-11.053276,1173.0717,-1.3632394,76.07037,-53.24311,2746.0474,0.12560119,0.9822827,0.10425579,1.2116402,75.3119878506898
8236,26,10,1665159899,1665160200,47778,0,0.01889680105677452,0.0016026890733037147,0.020808881632272413,0.0013560242541145288,0.01975336482657443,0.0007826951534758153,0.01973621,57.567276,-13.710575,3176.6985,-3.4465306,293.9553,-118.08079,10297.289,0.12590738,0.97335994,0.10333755,1.2103157,73.28474840983088
8236,27,10,1665160200,1665160499,48237,0,0.02002071308428116,0.0016649772881175695,0.021936992546356265,0.0012707169491516287,0.01849759296263695,0.0008002393282326974,-1.5870268,348.66855,-69.32749,14069.149,-0.37990135,294.53125,-14.476046,10974.501,0.12492703,0.9524658,0.10521983,1.2138021,74.3750152535209
