fill,t1,t2,mean_lumi,mean_sbil,channel,ntracks_time,ntracks_resi,bkg_frac,bkg_frac_e,bkg_m0,bkg_m0_e,bkg_s0,bkg_s0_e,BSZ_x,BSZ_x_std,BSZ_y,BSZ_y_std,chi2,fSlopeY(%),fSlopeY_e(%),fR(%),fR_e(%)
8778,1684238700,1684238999,13.798379761076925,1.533153306786325,-1,339,332,0.0298693119021773,0.0202281130416385,0.0187514912106206,0.0052841421991748,0.0100000031941494,0.0021464234796096,-0.0219485331326723,1.188767671585083,0.015166419558227,1.0675320625305176,0.6760882999298776,2.9869311902177302,2.02281130416385,2.0648967551622417,0.7804576138833601
8778,1684239000,1684239299,14.296224907333334,1.5884694341481482,-1,347,339,0.0315893685718425,0.0231358324734767,0.0222473861424534,0.0051690913936856,0.0100000000000709,0.0023385577390975,0.0431203469634056,1.0868574380874634,-0.0196344871073961,0.9794315695762634,0.5424531142786688,3.1589368571842495,2.3135832473476703,2.3054755043227666,0.8151086814830519
8778,1684239300,1684239599,16.17961670461538,1.7977351894017088,-1,336,325,0.0403970711436868,0.0182334365873018,0.0399981028785105,0.0283115833245628,0.0165118958372994,0.0041680472153685,0.0558792650699615,1.3279300928115845,0.0537997931241989,1.1253132820129397,0.537479348063424,4.03970711436868,1.82334365873018,3.2738095238095237,0.9870907114152976
8778,1684239600,1684239899,18.31434187323077,2.034926874803419,-1,289,280,0.0061717002517399,0.0179217983856383,0.0361936027841149,0.0275533094824755,0.0100000120953923,0.057041856188996,0.0170550029724836,0.9690678119659424,-0.0012643032241612,0.9126318693161012,0.5577833175132189,0.61717002517399,1.79217983856383,3.114186851211073,1.0380622837370241
8778,1684239900,1684240199,20.599204165230766,2.2888004628034184,-1,0,0,,,,,,,,,,,,,,,
8778,1684240200,1684240499,22.614343674538457,2.512704852726495,-1,0,0,,,,,,,,,,,,,,,
8778,1684240500,1684240799,23.49984930761538,2.61109436751282,-1,0,0,,,,,,,,,,,,,,,
8778,1684240800,1684241099,24.291452295461543,2.6990502550512825,-1,0,0,,,,,,,,,,,,,,,
8778,1684241100,1684241399,24.24690011875,2.6941000131944444,-1,0,0,,,,,,,,,,,,,,,
8778,1684241400,1684241699,24.11678438138461,2.679642709042734,-1,0,0,,,,,,,,,,,,,,,
8778,1684241700,1684241999,24.035365750384617,2.67059619448718,-1,0,0,,,,,,,,,,,,,,,
8778,1684242000,1684242299,20.01065440446154,2.2234060449401714,-1,0,0,,,,,,,,,,,,,,,
8778,1684242300,1684242599,10.968188966846157,1.2186876629829062,-1,0,0,,,,,,,,,,,,,,,
8778,1684242600,1684242899,10.454187053384612,1.1615763392649567,-1,0,0,,,,,,,,,,,,,,,
8778,1684242900,1684243199,23.28686852146154,2.587429835717949,-1,0,0,,,,,,,,,,,,,,,
8778,1684243200,1684243499,25.260712406076923,2.806745822897436,-1,0,0,,,,,,,,,,,,,,,
8778,1684243500,1684243799,28.17021515558333,3.1300239061759254,-1,0,0,,,,,,,,,,,,,,,
8778,1684243800,1684244099,31.492247870384617,3.4991386522649575,-1,0,0,,,,,,,,,,,,,,,
8778,1684244100,1684244399,35.69955588584615,3.9666173206495725,-1,0,0,,,,,,,,,,,,,,,
8778,1684244400,1684244699,37.48859366607692,4.1653992962307695,-1,0,0,,,,,,,,,,,,,,,
8778,1684244700,1684244999,37.67741340592308,4.186379267324787,-1,0,0,,,,,,,,,,,,,,,
8778,1684245000,1684245299,37.71021913838461,4.190024348709401,-1,0,0,,,,,,,,,,,,,,,
8778,1684245300,1684245599,37.589461154,4.1766067948888885,-1,0,0,,,,,,,,,,,,,,,
8778,1684245600,1684245899,37.466261975230765,4.162917997247863,-1,0,0,,,,,,,,,,,,,,,
8778,1684245900,1684246199,27.09824786858333,3.010916429842592,-1,0,0,,,,,,,,,,,,,,,
8778,1684246200,1684246499,18.606716828692303,2.0674129809658113,-1,0,0,,,,,,,,,,,,,,,
8778,1684246500,1684246799,21.469089869923074,2.385454429991453,-1,0,0,,,,,,,,,,,,,,,
8778,1684246800,1684247099,36.47903638776923,4.053226265307692,-1,0,0,,,,,,,,,,,,,,,
8778,1684247100,1684247399,11.44963711892308,1.2721819021025644,-1,0,0,,,,,,,,,,,,,,,
8778,1684247400,1684247699,18.727905998153847,2.0808784442393162,-1,0,0,,,,,,,,,,,,,,,
8778,1684247700,1684247999,33.85765842638461,3.761962047376068,-1,0,0,,,,,,,,,,,,,,,
8778,1684248000,1684248299,14.0449302805,1.5605478089444444,-1,0,0,,,,,,,,,,,,,,,
8778,1684248300,1684248599,12.797869229846157,1.4219854699829062,-1,0,0,,,,,,,,,,,,,,,
