fill,t1,t2,mean_lumi,mean_sbil,channel,ntracks_time,ntracks_resi,bkg_frac,bkg_frac_e,bkg_m0,bkg_m0_e,bkg_s0,bkg_s0_e,BSZ_x,BSZ_x_std,BSZ_y,BSZ_y_std,chi2,fSlopeY(%),fSlopeY_e(%),fR(%),fR_e(%)
9066,1689313500,1689313799,0.000578886,2.360872756933116e-07,-1,0,0,,,,,,,,,,,,,,,
9066,1689313800,1689314099,3320.865621994385,1.3543497642717721,-1,62769,61123,0.0288357691575206,0.0019337614237144,0.0281643994072362,0.000472900516108,0.0100000002558805,4.181185129851269e-05,0.0314362756907939,1.105849266052246,-0.019811337813735,1.032328724861145,10.44531303473826,2.88357691575206,0.19337614237144,2.622313562427313,0.06463529058962479
9066,1689314100,1689314399,10600.015145930154,4.323007808291254,-1,174139,169361,0.0372719251863111,0.0011816099354563,0.0277971726550787,0.0002340569829726,0.0100000003252393,1.4839719580108173e-05,0.0319574065506458,1.1231918334960938,-0.0187262576073408,1.066807508468628,24.57303662341616,3.72719251863111,0.11816099354563,2.743785137160544,0.03969419752906691
9066,1689314400,1689314699,12597.811198776692,5.13776965692361,-1,201210,195449,0.04280521724612,0.0011244626533249,0.028375813041593,0.000203199784767,0.0100000000067678,1.7663057012682996e-05,0.0323453955352306,1.1382075548171997,-0.0237018559128046,1.0777217149734497,36.69053391291581,4.280521724612,0.11244626533249,2.8631777744644897,0.03772240526642995
9066,1689314700,1689314999,13237.589797368568,5.39869078196108,-1,206404,200337,0.0432499630281351,0.0011090176224385,0.0284729641233269,0.000195975653919,0.0100000000000003,1.2089667929707053e-05,0.0364696718752384,1.1466213464736938,-0.0252375081181526,1.0791740417480469,36.95965062143494,4.32499630281351,0.11090176224385,2.9393810197476795,0.03773713174650521
9066,1689315000,1689315299,14482.704421118617,5.906486305513302,-1,210400,204143,0.0446567907313252,0.0011031237178911,0.0284968239270975,0.0001953994320476,0.0100000000048156,2.315629769115285e-05,0.0336459167301654,1.1510096788406372,-0.0269642416387796,1.0992733240127563,37.08812222062483,4.465679073132519,0.11031237178910999,2.973859315589354,0.037595627852785356
9066,1689315300,1689315599,15802.00790285646,6.444538296434119,-1,214879,208363,0.045623137461462,0.0010930186677654,0.0278789476657145,0.0001886825625936,0.0100000000000058,2.75924518876574e-05,0.0275351405143737,1.1595457792282104,-0.0201280694454908,1.1023813486099243,39.93547574248343,4.5623137461462,0.10930186677654,3.032404283340857,0.03756613921436821
9066,1689315600,1689315899,17009.622255258924,6.9370400714759075,-1,218661,211886,0.0408183533673577,0.0009939806815407,0.0274903751148919,0.0002656196773461,0.0159942764670002,0.0002461827636352,0.0356198996305465,1.175676703453064,-0.0193318426609039,1.1104100942611694,34.957985161098776,4.08183533673577,0.09939806815407,3.0984034647239334,0.037642921310051466
9066,1689315900,1689316199,18526.398131885333,7.555627296853725,-1,220061,212966,0.0441766872439492,0.0009739121805901,0.0273166650479156,0.0002521280005796,0.0166650304964077,0.000209654443952,0.0312959142029285,1.191004991531372,-0.0247236359864473,1.130573034286499,38.622286727387774,4.41766872439492,0.09739121805901,3.224106043324351,0.0382765792052921
9066,1689316200,1689316499,17726.708420119387,7.2294895677485265,-1,218670,211905,0.0477493430026292,0.0010419812650432,0.0278725237060462,0.0002319650912814,0.0153288900936612,0.0002335883445229,0.0292645990848541,1.182438850402832,-0.0268416311591863,1.123544692993164,43.91924780751516,4.77493430026292,0.10419812650432,3.0937028398957334,0.03761358213742751
9066,1689316500,1689316799,16889.869905725845,6.888201429741373,-1,218414,211719,0.0430740743876532,0.0010242519284166,0.0274626341711984,0.0002533948679439,0.0157109476911276,0.0002467501475644,0.0294216647744178,1.1790013313293457,-0.0298030953854322,1.1063921451568604,46.00728502364738,4.30740743876532,0.10242519284166,3.065279698187845,0.03746233284373097
9066,1689316800,1689317099,16926.824866738923,6.903272784151274,-1,218556,211827,0.0431704968913475,0.0010207214855689,0.0277696603083447,0.0002537778908219,0.0157381230647794,0.0002476952245557,0.0312195960432291,1.1778463125228882,-0.0300940331071615,1.1179901361465454,46.05695862475026,4.31704968913475,0.10207214855689001,3.0788447812002415,0.037532935329738525
