fill,t1,t2,mean_lumi,mean_sbil,channel,ntracks_time,ntracks_resi,bkg_frac,bkg_frac_e,bkg_m0,bkg_m0_e,bkg_s0,bkg_s0_e,BSZ_x,BSZ_x_std,BSZ_y,BSZ_y_std,chi2,fSlopeY(%),fSlopeY_e(%),fR(%),fR_e(%)
8741,1683739800,1683740099,6913.062805987385,3.657705188353114,-1,122230,118976,0.0163852654359242,0.0011345643699897,0.0293190331871454,0.0007781743532261,0.0168641049907244,0.0006359732902469,-0.0378059558570385,1.0808868408203125,0.0075491261668503,1.0362496376037598,31.822042892750368,1.63852654359242,0.11345643699897,2.662194224003927,0.04666926514587797
8741,1683740100,1683740399,6847.106425013001,3.622807632282011,-1,122140,118846,0.014222033255469,0.0011563097666205,0.0310288157378052,0.0009291989182658,0.0152850857063143,0.0008416840739808,-0.0431962274014949,1.068739414215088,0.0067968033254146,1.0153491497039795,32.78235049223692,1.4222033255469,0.11563097666205001,2.696905190764696,0.04698983085731699
8741,1683740400,1683740699,6995.478120440307,3.701311174836141,-1,122825,119548,0.0185327721634046,0.0011465031304694,0.0292816339166178,0.0007035792650566,0.015646489300349,0.0006203234928315,-0.036501120775938,1.0887932777404783,0.0064239068888127,1.0252360105514526,31.548942164961066,1.8532772163404598,0.11465031304694,2.6680236108284143,0.04660703205816963
8741,1683740700,1683740999,7482.938146548923,3.959226532565568,-1,127314,123800,0.0154847372025336,0.0010303037267863,0.02867849462755,0.0007923087476066,0.0181957855683451,0.0005506577450157,-0.0320311114192009,1.0799497365951538,0.0028876147698611,1.0282522439956665,34.0969174295606,1.54847372025336,0.10303037267863,2.760104937398872,0.04656125904544334
8741,1683741000,1683741299,8044.8552884515375,4.256537189656898,-1,132167,128500,0.0183322436731166,0.0010851871893746,0.0286995496802864,0.0006792835076413,0.0162135484269476,0.0005445339278838,-0.0362652353942394,1.0812058448791504,0.001085802912712,1.036126971244812,32.926072765918505,1.83322436731166,0.10851871893746,2.7745201147033676,0.04581760910727393
8741,1683741300,1683741599,8307.961656454083,4.395746908176763,-1,133152,129374,0.0186880110472859,0.0010972855113935,0.0283734320569566,0.000665243157795,0.0160365608089545,0.0005642246026899,-0.0298388078808784,1.0897612571716309,0.0001157980877906,1.0320501327514648,33.58145053554394,1.8688011047285897,0.10972855113935,2.8373588079788514,0.046161858209052234
8741,1683741600,1683741899,8636.264364004692,4.569452044446927,-1,135297,131415,0.0219243889897756,0.0010712002590756,0.0279925002615883,0.0005713792426623,0.0171462775804449,0.0004299073779077,-0.0365663953125476,1.103744387626648,0.0050697750411927,1.0496140718460083,34.17583712072036,2.19243889897756,0.10712002590756,2.8692432204705205,0.04605105654506816
8741,1683741900,1683742199,9176.940862141231,4.855524265683191,-1,138647,134623,0.0209576751380053,0.0010460212114682,0.0293198006061875,0.0005890103168304,0.0170954665075927,0.000447861868865,-0.0460350923240184,1.0959477424621582,0.0085669169202446,1.052028775215149,35.984174112770255,2.09576751380053,0.10460212114681999,2.902334706124186,0.04575288762729437
8741,1683742200,1683742499,9698.383920011462,5.131420063498128,-1,141587,137384,0.0207214234498681,0.0010410883007576,0.0286830265554504,0.0005888727336554,0.0168235436492993,0.0004433516372752,-0.0431663058698177,1.1025159358978271,0.0071677020750939,1.046898603439331,34.13435282416558,2.07214234498681,0.10410883007576,2.9684928701081312,0.04578848930687346
8741,1683742500,1683742799,10333.47372973323,5.4674464178482705,-1,144343,139987,0.0253597139070571,0.0010545940942162,0.02857596570123,0.0004920604850313,0.0167295312388726,0.0003746172176004,-0.0456273220479488,1.11485755443573,0.0113526070490479,1.0599225759506226,35.14315894742714,2.53597139070571,0.10545940942162,3.0178117400913105,0.045724420304413795
8741,1683742800,1683743099,10732.780118602,5.678719639471958,-1,146436,142076,0.025371323506398,0.0010422650906605,0.0293143454205304,0.0004887656339684,0.0165619202307288,0.000366359874361,-0.0458755902945995,1.116609811782837,0.0090987393632531,1.0618491172790527,36.43745074434657,2.5371323506398,0.10422650906605001,2.9774099265208007,0.04509157316293583
8741,1683743100,1683743399,11235.196098271152,5.944548200143466,-1,146792,142338,0.0278936324561044,0.0010586988445249,0.0282298274515844,0.0004477014742144,0.0168385310420874,0.0003443217159492,-0.0440060421824455,1.1326727867126465,0.0137154106050729,1.070414423942566,34.32684282950808,2.78936324561044,0.10586988445248999,3.0342252983813833,0.04546453134629567
8741,1683743400,1683743699,11808.466340202498,6.24786578846693,-1,149433,144848,0.0296328132261076,0.0010589521220895,0.0278197548917163,0.0004225235792641,0.0166618347394467,0.000327481262514,-0.0437090136110782,1.129116415977478,0.0060748062096536,1.0718834400177002,40.384944134001984,2.9632813226107597,0.10589521220894998,3.0682647072601097,0.045313035319454735
8741,1683743700,1683743999,12493.545469578004,6.6103415182952405,-1,150912,146228,0.0316117323627362,0.0010499621485983,0.027552163350741,0.0004005075818233,0.0170780391393978,0.0002995126910585,-0.0501263700425624,1.1358808279037476,0.0058341799303889,1.0904366970062256,37.14492862821524,3.16117323627362,0.10499621485983002,3.1037955894826124,0.045350770335741815
8741,1683744000,1683744299,13387.766160122692,7.083474158795075,-1,152266,147450,0.0335381010511426,0.0010461868822685,0.0280792781165431,0.0003814074186125,0.0173408448176478,0.0002850964502564,-0.0440650917589664,1.1524966955184937,0.0035745170898735,1.0946850776672363,34.307168192166735,3.3538101051142597,0.10461868822685,3.162886002127855,0.0455764295979338
8741,1683744300,1683744599,14056.83441912146,7.437478528635693,-1,152968,148189,0.0377435888326343,0.0010731132667355,0.0277638622594708,0.0003448781408854,0.0166852259400016,0.0002617277006839,-0.0383743159472942,1.164696455001831,0.0051400726661086,1.1061075925827026,35.736588280578346,3.7743588832634303,0.10731132667354999,3.124182835625752,0.045192662341677646
8741,1683744600,1683744899,14047.660397076788,7.432624548717877,-1,152893,148086,0.0364351676194609,0.0010546556021527,0.0282265439894336,0.0003563212246215,0.0172422923008661,0.0002651097593278,-0.0379516556859016,1.1616065502166748,0.0074970968998968,1.1011215448379517,38.0091094372736,3.6435167619460898,0.10546556021527,3.144028830620107,0.045347093749649625
