fill,channel,h,t1,t2,ntracks_time,ntracks_resi,bkg_frac,bkg_frac_e,bkg_m0,bkg_m0_e,bkg_s0,bkg_s0_e,BSX_y,BSX_y_std,BSX_z,BSX_z_std,BSY_x,BSY_x_std,BSY_z,BSY_z_std,BSZ_x,BSZ_x_std,BSZ_y,BSZ_y_std,chi2
8730,-1,10,1683440400,1683440699,107687,0,0.03840449688692468,0.001228598863961039,0.02535566939829397,0.00042779749005476646,0.018383214040068933,0.0003039481820101553,-0.73401743,125.84853,20.404732,4678.3354,-145.72943,47831.207,22190.512,7290083.0,0.00084255706,1.215704,0.02310719,1.146101,8.947120498834844
8730,-1,11,1683440700,1683440999,107148,0,0.036255527337098165,0.0012393558965047569,0.02536894345904244,0.0004457491545731586,0.017703708002842534,0.00031744883280256445,-1.2682824,248.14252,-40.765804,18374.107,0.09318637,93.44079,-41.53319,2895.65,0.0042004883,1.2006615,0.0210519,1.1340458,7.651565722160612
8730,-1,12,1683441000,1683441299,107503,0,0.030798112252454685,0.0011758610423543148,0.024743264853096754,0.0005187939193452024,0.018751282838618582,0.000357714231650463,-0.3524825,93.99771,9.204802,3501.0876,-0.6554626,182.07025,16.26988,7173.824,0.014767198,1.1823568,0.019012026,1.1264801,7.094873521696086
8730,-1,13,1683441300,1683441599,107904,0,0.03183981145992143,0.0012086266681170382,0.025876034696823334,0.0004892215890029902,0.01808139175354985,0.0003478514343818271,0.40634793,399.71658,67.49538,19228.553,0.70972836,151.11697,-42.13739,5944.813,0.014327469,1.1817899,0.020146593,1.1209172,6.827020755501816
8730,-1,14,1683441600,1683441899,107685,0,0.03358742172228554,0.0011931638636419606,0.025542147864326757,0.0004776935180443708,0.018641605806905666,0.00033724755796927033,-0.8112626,142.31035,-20.090929,11884.633,0.058042116,67.75145,-11.816796,2875.092,0.0036290816,1.1920307,0.014219153,1.1275773,7.634652714447987
8730,-1,15,1683441900,1683442199,107944,0,0.03170027128467803,0.001188840004510569,0.025924993878021704,0.0004944089728333174,0.018672614942005887,0.000349204573059151,0.45055315,458.20456,52.41996,16422.826,0.20197614,69.983475,-24.635124,2828.101,0.0074159433,1.1800735,0.011050365,1.1273193,8.319160492917977
8730,-1,16,1683442200,1683442499,107605,0,0.03277528651020184,0.0012138149928023062,0.02547689336000751,0.0004830667241084493,0.017981786615809053,0.0003486214649422812,1.8409296,848.4531,105.467865,29732.902,0.282195,209.4687,-6.055072,7647.284,0.0031151879,1.1940526,0.013596412,1.1150854,7.904737165617111
8730,-1,17,1683442500,1683442799,107870,0,0.03161137597284028,0.001187638282097933,0.025901681764160765,0.0004979364096805647,0.018614342942816005,0.00035448158749874087,-1.1331935,352.44946,3.105244,12679.856,-6.7917347,2297.992,-234.00311,68364.28,0.004884268,1.1730332,0.01590934,1.1253301,8.182177953578353
8730,-1,18,1683442800,1683443099,107522,0,0.03241610666943365,0.0011863383704817793,0.024969641825395038,0.0005015577346994919,0.018418834486360412,0.00035047000714181,-3.709071,992.0164,-88.99877,29589.146,3.8573425,1392.0471,91.83587,38211.855,0.007221766,1.1901946,0.019656401,1.1221657,8.510049756415759
8730,-1,19,1683443100,1683443399,107704,0,0.033691206225171466,0.0012035107652742238,0.02550558642161896,0.0004764780078760078,0.018376703955431565,0.0003372762165399952,-0.9883412,185.56703,-2.9107597,6737.5747,-0.404483,63.540283,-18.450708,2036.6008,0.009746987,1.1910601,0.01810866,1.1368572,9.320225689931819
8730,-1,20,1683443400,1683443699,107525,0,0.03164953844143273,0.0011973566827584853,0.025470185073114188,0.000502715866006552,0.018223660298793538,0.0003597109759506164,-0.1329492,494.13318,33.196472,18142.074,0.7768181,245.32777,-0.118776046,8572.278,0.012531431,1.1811185,0.015029705,1.1192284,8.198393197458774
8730,-1,21,1683443700,1683443999,107982,0,0.03185326407415551,0.001199417461015595,0.024888823017224768,0.0005027052594641247,0.01805937414380322,0.0003513800002865365,-0.4973363,72.83228,17.719774,2705.9905,0.28228503,131.79031,-34.379337,12459.106,0.007973351,1.1859691,0.0206696,1.1183456,6.982037985030613
8730,-1,22,1683444000,1683444299,108054,0,0.033268550177660894,0.001208003037747582,0.025104250290762138,0.00047923565940835924,0.017999902618604936,0.00033609947150865273,-0.4650391,122.65461,26.861414,5713.449,0.0644555,78.39509,-15.438053,2705.7595,0.003664026,1.1827793,0.014802343,1.1223135,7.605215975386259
8730,-1,23,1683444300,1683444599,108311,0,0.03174415164313449,0.0011840512060043301,0.02547064755999446,0.0004986607729004083,0.018542825609860175,0.00035342899564728275,-1.0782084,224.04842,23.055668,7491.074,-1.9312496,799.5547,-143.70844,38367.883,0.013598619,1.1824386,0.015419024,1.1320844,6.98264358569923
8730,-1,24,1683444600,1683444899,107693,0,0.034329547166289054,0.0012243737492937112,0.02515110628919675,0.0004687429568696732,0.017787103106638523,0.0003344348408180972,-0.03745302,143.28932,33.32209,4239.8867,0.34476852,125.670715,-11.386195,4460.5596,0.0015657711,1.1755214,0.017456146,1.1349427,7.808670749157212
8730,-1,25,1683444900,1683445199,107955,0,0.03411411355403812,0.0011976769520227193,0.024816369994193933,0.00047844051920118043,0.018499724472722138,0.00034071383820204713,0.3336349,174.1294,49.28866,6961.358,0.094181694,142.15079,-14.877554,5230.259,0.0036578325,1.1907581,0.01756917,1.132495,9.444274574495752
8730,-1,26,1683445200,1683445499,107779,0,0.034785615097560174,0.0012181079196028066,0.025715040407991642,0.0004613940073076063,0.018014587809420408,0.00032878901361276663,0.5439397,407.88745,41.8744,14540.393,4.148858,4121.823,-1882.188,535742.5,0.0057452735,1.1968585,0.017816544,1.1365875,8.673211779679944
8730,-1,27,1683445500,1683445799,107567,0,0.03219032916919157,0.0011845073036018255,0.025249758908174862,0.0004960506213827088,0.01877727664669701,0.00034716130311102274,-0.4040981,159.12628,19.479668,5889.784,-0.225203,111.20179,-49.288235,4881.036,0.018715307,1.1879841,0.019361246,1.1293662,7.920638072681868
8730,-1,28,1683445800,1683446099,107159,0,0.033374140154484255,0.0012237165944627704,0.025666443346634503,0.0004779095588868243,0.017723785729051172,0.00034536241353873287,-1.0923382,158.72868,8.261471,5694.956,4.6848097,1523.0114,-146.27339,47608.12,0.0067906394,1.18291,0.015819,1.1176003,7.954764916627085
8730,-1,29,1683446100,1683446399,107538,0,0.034031210214368446,0.0012287961399902875,0.026024268998197868,0.00046667132395314045,0.01769537036666612,0.0003390202447004515,-0.24595502,88.06483,10.18792,3211.7095,-0.21470079,226.46463,-44.33365,6318.408,0.0055279513,1.1867234,0.017813617,1.1293684,7.0251385821317704
8730,-1,30,1683446400,1683446699,107585,0,0.032409673088956176,0.0012104874756185685,0.02609234308773952,0.00048565355013695244,0.01813037257000872,0.0003517462468560356,0.059693974,100.914604,8.667814,3308.756,0.19005632,89.13959,-38.338066,3024.1606,0.009108177,1.1748277,0.012028368,1.1312015,8.517136659039796
8730,-1,31,1683446700,1683446999,107161,0,0.03440639977380969,0.0012258577105666024,0.025497483092258237,0.00046601302868126693,0.017917303564787462,0.00033403987951040673,-0.22807263,108.33219,36.88622,4059.7122,0.3625455,75.968605,-21.789106,2824.0415,0.0068143164,1.1835637,0.017841296,1.1310735,7.286649037522021
8730,-1,32,1683447000,1683447299,107320,0,0.034375441065483764,0.0012166157577547243,0.02478609142580635,0.00047522841186119734,0.017884782797321752,0.00033833837441527535,-0.3813611,69.026245,20.192808,3311.7139,-1.0523682,293.19058,-59.181484,6559.6465,0.0014352802,1.1871555,0.022878453,1.1370575,9.660409500689653
8730,-1,33,1683447300,1683447599,107670,0,0.033863899613845255,0.0012223096541132267,0.02567589597172818,0.00047183391189572696,0.01771708270850982,0.00033932598231370056,-0.8903162,144.96133,6.024933,4597.9175,0.6101678,107.49884,-15.954865,5040.7837,0.008056568,1.1978333,0.021411011,1.121283,9.276438061365516
8730,-1,34,1683447600,1683447899,107437,0,0.03387869694571419,0.001222413885033788,0.02438360190764691,0.00048458774463635765,0.017488505827563856,0.00034336250678161824,1.1910826,582.75507,20.976603,13872.875,0.6343455,187.49454,40.796875,19439.686,0.007917618,1.180922,0.013115814,1.1308931,7.6903248210937845
8730,-1,35,1683447900,1683448199,107533,0,0.033163253247111696,0.0012224605959122864,0.024853510617734824,0.0004832536548399786,0.017544961364189815,0.0003463461375388041,-1.600803,351.18768,-7.234775,12704.49,-0.11385507,71.51788,-39.05306,3325.5127,0.010932181,1.185773,0.01867679,1.1220063,7.9700828059814555
8730,-1,36,1683448200,1683448499,107447,0,0.03229669935938245,0.0011886567400204578,0.024893615549098632,0.0004991483258661548,0.018589677788782316,0.00034823259371210766,-1.0128713,127.633606,-4.0144753,4516.7544,0.103957966,103.04674,-1.1041077,11705.625,0.006130748,1.1848267,0.022665739,1.1242597,9.083233550389803
8730,-1,37,1683448500,1683448799,107867,0,0.03145755447690804,0.0011878776222005172,0.024077418339542585,0.0005232931205532924,0.01811772396263571,0.0003704919599211119,-0.6210881,102.2505,19.98314,4138.6406,0.2676721,91.154465,-38.00492,2859.848,0.010035348,1.1724714,0.013166685,1.1218166,9.006476735965444
8730,-1,38,1683448800,1683449099,107011,0,0.0349443098233537,0.0012157935352216376,0.02468718117291012,0.00047421668289812993,0.01812184467004104,0.000338349688455003,-1.3657099,202.11412,-11.105351,7591.619,1.3635749,368.1575,-6.8126354,7838.651,0.008200043,1.1884748,0.020803956,1.1323739,7.64698207030649
8730,-1,39,1683449100,1683449399,107356,0,0.03489937328474693,0.0012158793380808441,0.02504782099088446,0.00046831279392957857,0.017883671117827946,0.00033137637156296224,-0.58462185,145.72447,-5.099911,5349.242,0.6483684,204.94084,-41.78547,6851.7344,0.004335404,1.1869642,0.013276332,1.1263285,9.310626073976714
8730,-1,40,1683449400,1683449699,107406,0,0.03610908454511247,0.0012258630698329387,0.024699219750634396,0.00045586592417326197,0.017707493397516545,0.0003217075376351977,1.6555662,462.83777,88.31853,16653.441,1.2301233,422.92166,20.285536,14479.5,0.0063373097,1.1917933,0.014892284,1.1313043,7.961285265040297
8730,-1,41,1683449700,1683449999,107551,0,0.033537887157145146,0.0012010624921226648,0.025219783566379668,0.0004816114822816346,0.018213790418874914,0.000341755101018304,-1.5238862,195.9249,-1.3494793,6196.9546,-0.10496238,98.13404,-32.07841,3275.7595,0.007480375,1.1846497,0.017164372,1.1281635,8.093285159478862
8730,-1,42,1683450000,1683450299,107211,0,0.033400154444654995,0.0012179024832779523,0.025027702360143227,0.00048704544420165655,0.01777128865502835,0.0003524920474681139,-0.4929385,163.72212,9.752101,7392.809,0.44499713,104.513435,-42.023212,3799.838,0.010551392,1.1860259,0.016813435,1.1219068,9.258206120068156
8730,-1,43,1683450300,1683450599,107527,0,0.03354781451763905,0.001204228561608428,0.026118821540464653,0.00047556504988061077,0.01820638889532593,0.00033686714795757786,0.8719816,384.37003,70.70793,14496.416,-0.33284256,176.04996,-18.33609,6759.6226,0.0059618643,1.1854717,0.022744656,1.1200918,9.482770687215172
8730,-1,44,1683450600,1683450899,107755,0,0.03436204182022032,0.001225002224366778,0.025576503870218564,0.0004616630619633435,0.017798393582385306,0.00032860084409682896,-0.39846033,81.077225,19.02775,2947.344,2.2704523,768.5565,80.32141,36642.83,0.0031548387,1.1869603,0.020814065,1.1202661,7.118159747772214
8730,-1,45,1683450900,1683451199,107501,0,0.0321888598991836,0.0012015460017096302,0.024948505656079485,0.000498824714340939,0.018167780379086312,0.0003550825662182854,0.6627407,220.70703,57.239216,7704.905,-0.1380595,85.462074,-32.69684,2593.6384,0.0074559683,1.1811446,0.014935079,1.126289,8.257953237805808
8730,-1,46,1683451200,1683451499,106994,0,0.0334840331682521,0.0012028238141291586,0.02521096673004803,0.00048368860245679227,0.018321108532872367,0.0003423570249435296,-0.51326275,111.8636,20.858603,5873.8276,-3.0293891,763.15485,-58.5009,21832.287,-0.00024844715,1.2005947,0.021139769,1.132162,7.695532911115392
8730,-1,47,1683451500,1683451799,107687,0,0.03244772990705061,0.0011981804163783832,0.02487123647789978,0.0004958714219477894,0.01838775770831997,0.00035330833133267667,-26.331825,8594.779,-994.5195,331959.0,0.20152572,82.09133,-21.24623,3738.2395,0.008114191,1.176891,0.012919941,1.1343681,8.795881787290183
8730,-1,48,1683451800,1683452099,108119,0,0.03207209407698927,0.001196057919488333,0.025806528358196024,0.0004919368734638378,0.01831629748033079,0.00035102012940092797,0.44177806,147.1322,38.603844,5301.891,-0.97940946,440.42355,44.350605,17771.223,0.002310699,1.1804032,0.01620257,1.1323392,8.093221017243303
8730,-1,49,1683452100,1683452399,107627,0,0.03245468393339043,0.0012077743908757155,0.025510355872793215,0.0004930535934399224,0.017863271236841477,0.00035043756911052465,-1.2271682,349.40024,-12.07762,12331.222,0.112039514,101.173454,-10.925552,3519.7244,0.0041807503,1.1832558,0.016872277,1.1202922,8.695928862887474
8730,-1,50,1683452400,1683452699,107583,0,0.030348927805808723,0.0012115779936821558,0.026035284379187472,0.0005108030442514053,0.017866460476546896,0.0003734284669288622,0.25700948,181.53221,39.544018,6917.0747,4.530849,1511.0522,-176.40318,47052.484,0.0067746537,1.166465,0.015833782,1.1198313,9.718159968298021
8730,-1,51,1683452700,1683452999,107554,0,0.03155904609586585,0.0011971888364320227,0.02512527008689252,0.0005066523919157427,0.01834001375410966,0.00036274937372024127,-0.31572843,87.08717,24.671577,2964.256,0.07581862,140.37976,-0.4959012,5133.0796,0.0014949855,1.1763885,0.02359779,1.1292601,9.744385360311211
8730,-1,52,1683453000,1683453299,107927,0,0.03383041486077676,0.001206232820534378,0.025417725496134337,0.00047107219372292605,0.018172201403206426,0.00032875130380079914,8.05167,2294.272,325.87485,86076.305,0.04293622,69.758545,-18.974339,2709.2817,0.009629569,1.1840332,0.018334353,1.135261,9.202400830524672
8730,-1,53,1683453300,1683453599,107559,0,0.03189328610279224,0.0012078765205938563,0.025098929770787096,0.000503980705162093,0.017826078932923844,0.00036501866165741456,7.075408,2355.666,278.95676,88580.98,1.5563157,386.51584,-16.224585,9228.285,0.004879986,1.1755003,0.020345913,1.1210473,10.228477555943112
8730,-1,54,1683453600,1683453899,107405,0,0.03289379075041482,0.0012169131679592021,0.024194603130711784,0.000497537627823591,0.017624457936348023,0.00035323200744297525,-3.0393267,1007.7818,-24.726784,31079.117,0.34043413,483.14694,-199.9165,65180.152,0.0046612434,1.1843957,0.018560369,1.1229368,8.165983552559997
8730,-1,55,1683453900,1683454199,107216,0,0.03346270860728234,0.0012432963368522731,0.02499503954344072,0.00048156358989286455,0.017093307153450175,0.0003577298024416021,-1.1411016,167.04063,7.5524607,6332.4106,8.464791,2972.5354,376.2888,129479.39,0.006147182,1.1739451,0.01594245,1.1253682,9.434335287132912
8730,-1,56,1683454200,1683454499,107448,0,0.02993740524839847,0.001186308632156352,0.025000439575163062,0.0005305078259477194,0.018201506820884394,0.00037372618082045367,-1.1946014,167.44327,-29.630075,7774.216,4.1276836,1456.8862,65.51168,46923.24,0.014294743,1.1824865,0.015044334,1.1163964,7.6365376584874385
8730,-1,57,1683454500,1683454799,107587,0,0.02987464662532416,0.001191793560098714,0.024810074551590934,0.0005334541668177116,0.017765209842057407,0.00037418432720726265,-0.53418446,118.93755,35.285103,3784.0547,-1.2594907,414.8135,-11.574463,9899.262,0.005820223,1.1601832,0.021996606,1.1129376,7.510310428331725
8730,-1,58,1683454800,1683455099,107313,0,0.02999067737125763,0.001207324988444114,0.02519290203730279,0.0005296692813806514,0.017607216820529258,0.00038359210324612203,-1.7252108,278.6214,39.910892,14207.421,0.35745046,96.1253,-33.872425,3303.9893,0.011220436,1.1643163,0.020111479,1.1116192,9.47990447173461
8730,-1,59,1683455100,1683455399,107428,0,0.030252147096145654,0.0011936187576940538,0.02412666108369258,0.0005372797700480512,0.01769089640484124,0.0003766261346725974,-2.9754167,595.7717,-52.719524,20991.016,0.30029103,88.96357,-20.64374,3036.0205,0.0085047195,1.1739056,0.015134865,1.1152349,8.162203433459318
8730,-1,60,1683455400,1683455699,107090,0,0.02849919486107419,0.0011973604877104083,0.024812122565949175,0.0005544418881574288,0.01759583372287251,0.0003957839527243632,-0.15017048,70.84159,25.033371,2424.768,-0.18541418,106.481064,-31.345726,4249.752,0.0057844073,1.1592699,0.016322156,1.1033874,8.303025495263018
8730,-1,61,1683455700,1683455999,107324,0,0.029806162739631464,0.0011868128210698187,0.025838946266231864,0.0005246027739579072,0.01805223204712214,0.0003649842713729836,-0.07507889,123.6253,40.06436,4717.761,-0.028908273,107.262726,-0.6821791,4608.0083,0.0027893407,1.1690564,0.013328619,1.1055664,8.66205132814054
8730,-1,62,1683456000,1683456299,107137,0,0.028318287341819043,0.0011752096142308432,0.025759419782239924,0.0005472444792981729,0.018393901445464864,0.00038178322390251644,0.77524936,359.43713,48.82764,13603.39,0.73772347,174.44975,60.81979,25520.764,0.010022494,1.1696858,0.020910809,1.1027132,8.524656701484039
8730,-1,63,1683456300,1683456599,107286,0,0.030135253029742542,0.0011997783032367676,0.024885629172595715,0.0005288333440157424,0.017838637579653423,0.0003772879028547324,6.005738,2372.1946,317.11072,89201.27,0.38685822,126.017746,-76.94621,18129.549,0.0077166357,1.1716818,0.020934004,1.1140563,8.5078174672056
8730,-1,64,1683456600,1683456899,106604,0,0.0289693014622745,0.0011713077551166878,0.02577432321658478,0.0005390718291670045,0.018709175694150385,0.00037331782353469505,-0.304723,105.04006,-1.2256695,3929.5488,-4.17013,1346.344,-111.01485,37607.293,0.008839731,1.1735939,0.020310879,1.115429,8.886758593878485
8730,-1,65,1683456900,1683457199,106442,0,0.02783688405907736,0.0011787526249837366,0.02529011232885265,0.0005610203790563199,0.018256194918597736,0.00039049579485796876,-0.1131546,221.83638,49.451157,8176.9927,0.02910631,77.84547,-13.413042,2749.1213,-0.001798484,1.1701725,0.021878066,1.103048,7.869371200129131
8730,-1,66,1683457200,1683457499,106672,0,0.02786397140608904,0.001194654507762835,0.02461663497803384,0.0005647954692802343,0.017542440348546746,0.0003943341111973999,-1.1139961,265.01523,-8.390995,5819.627,-4.462777,1329.9318,-108.2266,37130.785,0.008131093,1.1592852,0.017649192,1.1049682,8.060462550079846
8730,-1,67,1683457500,1683457799,106619,0,0.02950107580879338,0.0012226086928661672,0.02593134330505205,0.0005266406270971261,0.01723466232406909,0.0003865407348706239,12.143751,2859.6196,393.16577,93850.46,0.10645913,271.68463,-4.051064,10635.049,0.0062066815,1.1591117,0.01850753,1.1043127,8.62134438871202
8730,-1,68,1683457800,1683458099,105888,0,0.028950338274857407,0.0011991315908346928,0.0254955362345335,0.0005448431804029666,0.017876802388715758,0.0003879787151960905,-0.29390517,441.794,-10.252992,19065.158,-0.15519923,141.42128,21.492142,18862.346,0.009935528,1.1672957,0.015364665,1.1000316,8.870984439671751
8730,-1,69,1683458100,1683458399,106332,0,0.028553230929619672,0.0012165841710338604,0.025572442023952778,0.0005467816173346501,0.017261717341608196,0.0003974359545688994,0.13918489,169.57913,20.547483,6533.818,1.6214774,356.07077,-198.5869,52921.125,0.012456702,1.1522281,0.019421427,1.1020069,8.35983843728676
8730,-1,70,1683458400,1683458699,106332,0,0.026720199111501308,0.0011884333419344834,0.024961699705695065,0.0005901113535518414,0.017755514014132428,0.0004242204504164796,24.976795,8145.5254,-791.39746,263068.12,-0.13981149,59.384453,-23.863653,2961.3984,0.0034906918,1.1625222,0.026562853,1.093596,8.245416343830339
8730,-1,71,1683458700,1683458999,106179,0,0.02671134844887052,0.001195252459236254,0.02493832598553833,0.0005820286487945147,0.017505442888136456,0.0004092405931392113,-1.564554,596.8306,-19.810854,14408.893,-0.2186425,259.38293,-24.488256,7318.2534,0.012183789,1.149103,0.019304328,1.0909574,8.340671518463148
8730,-1,72,1683459000,1683459299,105226,0,0.028076745812086218,0.001201065590030706,0.024366736240750128,0.0005663625762015352,0.017848566415964953,0.00039370725872107243,-0.89908713,204.64603,58.524822,16516.215,-0.09423109,132.28171,-32.157993,4055.2463,0.0100922845,1.1520083,0.014755158,1.1008866,8.553096654261465
8730,-1,73,1683459300,1683459599,105436,0,0.02527708080182267,0.0011749437935092422,0.024243746074052414,0.000627215503147191,0.018093523940302156,0.0004383373727000709,-1.1631444,137.47849,8.382558,6109.7324,1.3122298,213.90202,-56.988213,5426.6665,0.011186699,1.1535131,0.020934375,1.0943891,9.864278267291127
8730,-1,74,1683459600,1683459899,106066,0,0.02494731759532895,0.001150541027128471,0.024903679905857526,0.0006309063585582461,0.018526234594695375,0.0004327146405573683,-0.08981458,143.37234,41.586506,5326.9106,0.039870054,111.8741,-33.85579,3358.7615,0.003617915,1.1492348,0.023504293,1.1050502,8.2959349754638
8730,-1,75,1683459900,1683460199,105635,0,0.02560921951786921,0.001168044088950826,0.02528497061252804,0.000609111433893049,0.018254322340322177,0.00042568273799332285,1.4704591,465.4235,100.70459,16929.844,0.25843042,52.804497,-19.921013,2250.4656,0.013234679,1.1499742,0.023176365,1.096226,7.7038941312254385
8730,-1,76,1683460200,1683460499,105930,0,0.02848190822604904,0.0011964077439876458,0.025339994219283977,0.0005534785411881529,0.017954439031894094,0.00039535842865718977,-0.6891342,134.68222,18.429396,6281.837,0.33920747,82.671715,-34.711193,4070.2854,0.0062030475,1.1538755,0.014997306,1.0997986,9.727674092462717
8730,-1,77,1683460500,1683460799,105872,0,0.0264207450528314,0.0011951478121961512,0.02549837356686683,0.0005844418699607994,0.01799475101772076,0.000426354450129578,-0.5455322,102.291756,16.662512,6843.385,0.12983981,45.48804,-24.854605,1586.7911,0.01114361,1.1479151,0.016888216,1.0986488,8.229449770378539
8730,-1,78,1683460800,1683461099,105169,0,0.023264523786658692,0.0011727361602011793,0.023333702290693627,0.0007138301214388125,0.017249051842609775,0.0004889642740297327,-1.9204109,379.48828,-21.812925,14188.203,-1.0646678,305.95853,-175.82198,52443.965,0.00885855,1.1470392,0.023090448,1.0858082,9.320908651045926
8730,-1,79,1683461100,1683461399,105178,0,0.026626368019038088,0.0011882600058548826,0.02628470641713941,0.0005736558961344333,0.01820208808878913,0.0004025530568754071,-0.73093843,92.78596,4.1006804,3317.866,1.7216803,509.4541,16.03583,17320.244,0.0067121987,1.1527838,0.019854238,1.0922495,8.846074805903728
8730,-1,80,1683461400,1683461699,105139,0,0.026148419330391887,0.0011993882477466522,0.02477788526568645,0.0006079779531305077,0.01714688145041371,0.00042536233954281084,-0.20753843,113.29773,22.856035,4260.505,0.45273075,136.95107,-67.02182,14103.022,0.007860169,1.1368002,0.014672119,1.0963877,7.575908075947631
8730,-1,81,1683461700,1683461999,105177,0,0.02400990576774112,0.001170923995719636,0.02414192949300531,0.0006499136558630637,0.017997598371716522,0.00044446044054276095,-5.7357945,1879.3364,-187.60132,72800.586,0.32924986,105.82539,-25.843075,3694.4968,0.0033657074,1.1474745,0.019745322,1.0829291,8.665306564550521
8730,-1,82,1683462000,1683462299,104761,0,0.026148381951657973,0.0011950864610820733,0.024863044166448835,0.0005941750555139257,0.018055782708137267,0.00041529797314898524,0.014842652,78.89551,28.452349,2742.6675,0.2823247,75.05451,-13.161972,3137.8364,0.008515602,1.1520263,0.022136142,1.101582,7.803038472296354
8730,-1,83,1683462300,1683462599,104293,0,0.02306035528905309,0.0011732690560895542,0.024023240269880095,0.0006933837839737216,0.017669104967974664,0.00047989025795304625,-0.71975905,209.9964,22.236372,7743.851,-0.92424333,291.88208,113.289154,44214.277,0.009121458,1.1377095,0.02378409,1.0921983,8.47138948401406
8730,-1,84,1683462600,1683462899,104330,0,0.02196541445550851,0.001173081123840708,0.024966262492639807,0.0007058985724744948,0.01779754742407153,0.0005011022700159122,-1.9561363,330.70166,-28.861647,15616.396,-0.3246094,145.65218,-45.92689,6488.638,0.006891828,1.1357135,0.016601548,1.0791415,9.413880730454355
8730,-1,85,1683462900,1683463199,104668,0,0.023717163206685182,0.001191551138646732,0.025155129297352405,0.0006425725124119402,0.01742901093140886,0.00044512337086425116,3.4971867,1273.6772,-170.79509,58037.32,2.690013,845.02313,92.99818,32553.652,0.0058636796,1.1307498,0.024756305,1.0825766,7.459151418704111
8730,-1,86,1683463200,1683463499,104649,0,0.02205523175718918,0.001175248579877497,0.02488566868062427,0.0006836330271780718,0.018124640858788142,0.0004830117155171232,2.0787125,725.01666,-75.84042,34908.242,-0.033864915,109.05941,-30.386406,3590.974,0.01003886,1.1447527,0.025465023,1.081813,8.506493691777541
